-17.368206,-66.127676, Calle Bolívar #100, Queru Queru, D1
-17.373047,-66.120391, Calle Bolívar #3555, Mesadilla, D1
-17.364551,-66.128943, Calle Sucre #3556, Queru Queru, D1
-17.360376,-66.148463, Av. Ayacucho #3557, Aranjuez, D1
-17.373267,-66.134721, Calle Aroma #3558, Mesadilla, D1
-17.374604,-66.122454, Calle Baptista #3559, Queru Queru, D1
-17.370898,-66.124149, Calle Bolívar #3560, Aranjuez, D1
-17.368139,-66.122598, Calle Sucre #3561, Mesadilla, D1
-17.379368,-66.122369, Av. Ayacucho #3562, Queru Queru, D1
-17.369454,-66.117885, Calle Aroma #3563, Aranjuez, D1
-17.376172,-66.119423, Calle Baptista #3564, Mesadilla, D1
-17.369554,-66.131146, Calle Bolívar #3565, Queru Queru, D1
-17.373154,-66.126332, Calle Sucre #3566, Aranjuez, D1
-17.377945,-66.125050, Av. Ayacucho #3567, Mesadilla, D1
-17.365181,-66.122636, Calle Aroma #3568, Queru Queru, D1
-17.378564,-66.123816, Calle Baptista #3569, Aranjuez, D1
-17.371055,-66.131984, Calle Bolívar #3570, Mesadilla, D1
-17.370299,-66.133196, Calle Sucre #3571, Queru Queru, D1
-17.368699,-66.129469, Av. Ayacucho #3572, Aranjuez, D1
-17.367071,-66.118408, Calle Aroma #3573, Mesadilla, D1
-17.368202,-66.113992, Calle Baptista #3574, Queru Queru, D1
-17.363400,-66.127756, Calle Bolívar #3575, Aranjuez, D1
-17.369476,-66.114190, Calle Sucre #3576, Mesadilla, D1
-17.366747,-66.147002, Av. Ayacucho #3577, Queru Queru, D1
-17.369312,-66.110506, Calle Aroma #3578, Aranjuez, D1
-17.369835,-66.112118, Calle Baptista #3579, Mesadilla, D1
-17.372225,-66.115538, Calle Bolívar #3580, Queru Queru, D1
-17.368148,-66.109788, Calle Sucre #3581, Aranjuez, D1
-17.363320,-66.147010, Av. Ayacucho #3582, Mesadilla, D1
-17.364932,-66.134389, Calle Aroma #3583, Queru Queru, D1
-17.362686,-66.145718, Calle Baptista #3584, Aranjuez, D1
-17.373027,-66.133977, Calle Bolívar #3585, Mesadilla, D1
-17.368577,-66.134043, Calle Sucre #3586, Queru Queru, D1
-17.368204,-66.116593, Av. Ayacucho #3587, Aranjuez, D1
-17.372222,-66.114711, Calle Aroma #3588, Mesadilla, D1
-17.370768,-66.138644, Calle Baptista #3589, Queru Queru, D1
-17.361324,-66.136046, Calle Bolívar #3590, Aranjuez, D1
-17.372483,-66.133917, Calle Sucre #3591, Mesadilla, D1
-17.377446,-66.121230, Av. Ayacucho #3592, Queru Queru, D1
-17.365879,-66.111591, Calle Aroma #3593, Aranjuez, D1
-17.364991,-66.134736, Calle Baptista #3594, Mesadilla, D1
-17.372359,-66.135260, Calle Bolívar #3595, Queru Queru, D1
-17.375582,-66.115549, Calle Sucre #3596, Aranjuez, D1
-17.377265,-66.125778, Av. Ayacucho #3597, Mesadilla, D1
-17.369326,-66.126707, Calle Aroma #3598, Queru Queru, D1
-17.362229,-66.146088, Calle Baptista #3599, Aranjuez, D1
-17.376029,-66.122699, Calle Bolívar #3600, Mesadilla, D1
-17.371454,-66.129653, Calle Sucre #3601, Queru Queru, D1
-17.365924,-66.141946, Av. Ayacucho #3602, Aranjuez, D1
-17.366738,-66.122248, Calle Aroma #3603, Mesadilla, D1
-17.370838,-66.118304, Calle Baptista #3604, Queru Queru, D1
-17.372152,-66.116579, Calle Bolívar #3605, Aranjuez, D1
-17.367143,-66.131689, Calle Sucre #3606, Mesadilla, D1
-17.366176,-66.137935, Av. Ayacucho #3607, Queru Queru, D1
-17.378110,-66.129471, Calle Aroma #3608, Aranjuez, D1
-17.367672,-66.124685, Calle Baptista #3609, Mesadilla, D1
-17.380022,-66.123340, Calle Bolívar #3610, Queru Queru, D1
-17.367440,-66.119264, Calle Sucre #3611, Aranjuez, D1
-17.364873,-66.146551, Av. Ayacucho #3612, Mesadilla, D1
-17.372210,-66.127336, Calle Aroma #3613, Queru Queru, D1
-17.367738,-66.130146, Calle Baptista #3614, Aranjuez, D1
-17.364489,-66.122057, Calle Bolívar #3615, Mesadilla, D1
-17.368608,-66.135859, Calle Sucre #3616, Queru Queru, D1
-17.371368,-66.125199, Av. Ayacucho #3617, Aranjuez, D1
-17.363166,-66.134335, Calle Aroma #3618, Mesadilla, D1
-17.377962,-66.126095, Calle Baptista #3619, Queru Queru, D1
-17.370579,-66.130925, Calle Bolívar #3620, Aranjuez, D1
-17.368615,-66.126441, Calle Sucre #3621, Mesadilla, D1
-17.361236,-66.149890, Av. Ayacucho #3622, Queru Queru, D1
-17.363084,-66.132225, Calle Aroma #3623, Aranjuez, D1
-17.371085,-66.122641, Calle Baptista #3624, Mesadilla, D1
-17.365229,-66.107520, Calle Bolívar #3625, Queru Queru, D1
-17.368205,-66.121792, Calle Sucre #3626, Aranjuez, D1
-17.362912,-66.148809, Av. Ayacucho #3627, Mesadilla, D1
-17.364092,-66.148541, Calle Aroma #3628, Queru Queru, D1
-17.362905,-66.126316, Calle Baptista #3629, Aranjuez, D1
-17.360999,-66.142553, Calle Bolívar #3630, Mesadilla, D1
-17.364510,-66.128230, Calle Sucre #3631, Queru Queru, D1
-17.367048,-66.138631, Av. Ayacucho #3632, Aranjuez, D1
-17.373276,-66.118370, Calle Aroma #3633, Mesadilla, D1
-17.368810,-66.126555, Calle Baptista #3634, Queru Queru, D1
-17.371541,-66.125094, Calle Bolívar #3635, Aranjuez, D1
-17.368604,-66.117946, Calle Sucre #3636, Mesadilla, D1
-17.374182,-66.113739, Av. Ayacucho #3637, Queru Queru, D1
-17.368640,-66.144123, Calle Aroma #3638, Aranjuez, D1
-17.373561,-66.123143, Calle Baptista #3639, Mesadilla, D1
-17.370812,-66.132256, Calle Bolívar #3640, Queru Queru, D1
-17.377208,-66.116905, Calle Sucre #3641, Aranjuez, D1
-17.364648,-66.136544, Av. Ayacucho #3642, Mesadilla, D1
-17.369536,-66.119695, Calle Aroma #3643, Queru Queru, D1
-17.369472,-66.136963, Calle Baptista #3644, Aranjuez, D1
-17.375233,-66.119857, Calle Bolívar #3645, Mesadilla, D1
-17.364910,-66.142047, Calle Sucre #3646, Queru Queru, D1
-17.369004,-66.130232, Av. Ayacucho #3647, Aranjuez, D1
-17.373263,-66.124632, Calle Aroma #3648, Mesadilla, D1
-17.368823,-66.129501, Calle Baptista #3649, Queru Queru, D1
-17.364382,-66.134321, Calle Bolívar #3650, Aranjuez, D1
-17.371557,-66.126283, Calle Sucre #3651, Mesadilla, D1
-17.373206,-66.129311, Av. Ayacucho #3652, Queru Queru, D1
-17.365273,-66.119698, Calle Aroma #3653, Aranjuez, D1
-17.379152,-66.122873, Calle Baptista #3654, Mesadilla, D1
-17.371413,-66.131360, Calle Bolívar #3655, Queru Queru, D1
-17.364040,-66.129857, Calle Sucre #3656, Aranjuez, D1
-17.378308,-66.128041, Av. Ayacucho #3657, Mesadilla, D1
-17.370388,-66.132153, Calle Aroma #3658, Queru Queru, D1
-17.368891,-66.124178, Calle Baptista #3659, Aranjuez, D1
-17.362112,-66.146484, Calle Bolívar #3660, Mesadilla, D1
-17.358362,-66.149878, Calle Sucre #3661, Queru Queru, D1
-17.374894,-66.124288, Av. Ayacucho #3662, Aranjuez, D1
-17.367551,-66.117843, Calle Aroma #3663, Mesadilla, D1
-17.360290,-66.147067, Calle Baptista #3664, Queru Queru, D1
-17.374765,-66.130183, Calle Bolívar #3665, Aranjuez, D1
-17.365926,-66.121059, Calle Sucre #3666, Mesadilla, D1
-17.367471,-66.133006, Av. Ayacucho #3667, Queru Queru, D1
-17.361221,-66.147580, Calle Aroma #3668, Aranjuez, D1
-17.369018,-66.119591, Calle Baptista #3669, Mesadilla, D1
-17.371243,-66.118515, Calle Bolívar #3670, Queru Queru, D1
-17.363710,-66.121573, Calle Sucre #3671, Aranjuez, D1
-17.368476,-66.112388, Av. Ayacucho #3672, Mesadilla, D1
-17.367071,-66.113567, Calle Aroma #3673, Queru Queru, D1
-17.365414,-66.121341, Calle Baptista #3674, Aranjuez, D1
-17.367990,-66.114619, Calle Bolívar #3675, Mesadilla, D1
-17.371263,-66.125136, Calle Sucre #3676, Queru Queru, D1
-17.363576,-66.144860, Av. Ayacucho #3677, Aranjuez, D1
-17.368680,-66.138090, Calle Aroma #3678, Mesadilla, D1
-17.366729,-66.120246, Calle Baptista #3679, Queru Queru, D1
-17.364778,-66.119296, Calle Bolívar #3680, Aranjuez, D1
-17.362874,-66.140436, Calle Sucre #3681, Mesadilla, D1
-17.374529,-66.129172, Av. Ayacucho #3682, Queru Queru, D1
-17.364958,-66.119109, Calle Aroma #3683, Aranjuez, D1
-17.366133,-66.119366, Calle Baptista #3684, Mesadilla, D1
-17.369950,-66.126228, Calle Bolívar #3685, Queru Queru, D1
-17.376283,-66.117718, Calle Sucre #3686, Aranjuez, D1
-17.363739,-66.149269, Av. Ayacucho #3687, Mesadilla, D1
-17.370399,-66.124702, Calle Aroma #3688, Queru Queru, D1
-17.375532,-66.121903, Calle Baptista #3689, Aranjuez, D1
-17.369098,-66.115230, Calle Bolívar #3690, Mesadilla, D1
-17.367360,-66.141435, Calle Sucre #3691, Queru Queru, D1
-17.378718,-66.125354, Av. Ayacucho #3692, Aranjuez, D1
-17.374465,-66.127782, Calle Aroma #3693, Mesadilla, D1
-17.367825,-66.125961, Calle Baptista #3694, Queru Queru, D1
-17.371698,-66.128721, Calle Bolívar #3695, Aranjuez, D1
-17.365520,-66.110093, Calle Sucre #3696, Mesadilla, D1
-17.371822,-66.111186, Av. Ayacucho #3697, Queru Queru, D1
-17.368816,-66.129489, Calle Aroma #3698, Aranjuez, D1
-17.377527,-66.116412, Calle Baptista #3699, Mesadilla, D1
-17.373314,-66.115363, Calle Bolívar #3700, Queru Queru, D1
-17.377964,-66.121311, Calle Sucre #3701, Aranjuez, D1
-17.366026,-66.126515, Av. Ayacucho #3702, Mesadilla, D1
-17.365908,-66.138172, Calle Aroma #3703, Queru Queru, D1
-17.367343,-66.131761, Calle Baptista #3704, Aranjuez, D1
-17.379616,-66.123141, Calle Bolívar #3705, Mesadilla, D1
-17.366918,-66.129798, Calle Sucre #3706, Queru Queru, D1
-17.372270,-66.133847, Av. Ayacucho #3707, Aranjuez, D1
-17.371529,-66.133974, Calle Aroma #3708, Mesadilla, D1
-17.370025,-66.119678, Calle Baptista #3709, Queru Queru, D1
-17.369563,-66.119165, Calle Bolívar #3710, Aranjuez, D1
-17.367472,-66.124786, Calle Sucre #3711, Mesadilla, D1
-17.363619,-66.121548, Av. Ayacucho #3712, Queru Queru, D1
-17.364600,-66.124133, Calle Aroma #3713, Aranjuez, D1
-17.371913,-66.125423, Calle Baptista #3714, Mesadilla, D1
-17.366815,-66.118379, Calle Bolívar #3715, Queru Queru, D1
-17.375436,-66.123246, Calle Sucre #3716, Aranjuez, D1
-17.367833,-66.114690, Av. Ayacucho #3717, Mesadilla, D1
-17.368387,-66.113579, Calle Aroma #3718, Queru Queru, D1
-17.365775,-66.144848, Calle Baptista #3719, Aranjuez, D1
-17.371399,-66.137486, Calle Bolívar #3720, Mesadilla, D1
-17.364440,-66.138817, Calle Sucre #3721, Queru Queru, D1
-17.364099,-66.126429, Av. Ayacucho #3722, Aranjuez, D1
-17.373001,-66.126428, Calle Aroma #3723, Mesadilla, D1
-17.378724,-66.127843, Calle Baptista #3724, Queru Queru, D1
-17.366129,-66.118126, Calle Bolívar #3725, Aranjuez, D1
-17.366648,-66.126314, Calle Sucre #3726, Mesadilla, D1
-17.368820,-66.111282, Av. Ayacucho #3727, Queru Queru, D1
-17.367227,-66.141307, Calle Aroma #3728, Aranjuez, D1
-17.368058,-66.142837, Calle Baptista #3729, Mesadilla, D1
-17.370174,-66.131602, Calle Bolívar #3730, Queru Queru, D1
-17.362908,-66.142840, Calle Sucre #3731, Aranjuez, D1
-17.378413,-66.127905, Av. Ayacucho #3732, Mesadilla, D1
-17.366086,-66.135674, Calle Aroma #3733, Queru Queru, D1
-17.362373,-66.141250, Calle Baptista #3734, Aranjuez, D1
-17.369119,-66.116454, Calle Bolívar #3735, Mesadilla, D1
-17.367228,-66.136228, Calle Sucre #3736, Queru Queru, D1
-17.366233,-66.125361, Av. Ayacucho #3737, Aranjuez, D1
-17.372852,-66.112309, Calle Aroma #3738, Mesadilla, D1
-17.366337,-66.136260, Calle Baptista #3739, Queru Queru, D1
-17.380145,-66.127546, Calle Bolívar #3740, Aranjuez, D1
-17.367856,-66.129948, Calle Sucre #3741, Mesadilla, D1
-17.378047,-66.122801, Av. Ayacucho #3742, Queru Queru, D1
-17.377768,-66.121093, Calle Aroma #3743, Aranjuez, D1
-17.377391,-66.129240, Calle Baptista #3744, Mesadilla, D1
-17.373334,-66.128534, Calle Bolívar #3745, Queru Queru, D1
-17.373904,-66.115156, Calle Sucre #3746, Aranjuez, D1
-17.378214,-66.118379, Av. Ayacucho #3747, Mesadilla, D1
-17.377146,-66.118833, Calle Aroma #3748, Queru Queru, D1
-17.369759,-66.117212, Calle Baptista #3749, Aranjuez, D1
-17.363020,-66.125861, Calle Bolívar #3750, Mesadilla, D1
-17.373589,-66.120760, Calle Sucre #3751, Queru Queru, D1
-17.377301,-66.118737, Av. Ayacucho #3752, Aranjuez, D1
-17.375805,-66.121740, Calle Aroma #3753, Mesadilla, D1
-17.372248,-66.119778, Calle Baptista #3754, Queru Queru, D1
-17.369151,-66.125989, Calle Bolívar #3755, Aranjuez, D1
-17.372230,-66.122296, Calle Sucre #3756, Mesadilla, D1
-17.358779,-66.149345, Av. Ayacucho #3757, Queru Queru, D1
-17.363141,-66.121448, Calle Aroma #3758, Aranjuez, D1
-17.366143,-66.134685, Calle Baptista #3759, Mesadilla, D1
-17.368591,-66.118993, Calle Bolívar #3760, Queru Queru, D1
-17.370379,-66.119514, Calle Sucre #3761, Aranjuez, D1
-17.364023,-66.142485, Av. Ayacucho #3762, Mesadilla, D1
-17.377120,-66.119065, Calle Aroma #3763, Queru Queru, D1
-17.372050,-66.128253, Calle Baptista #3764, Aranjuez, D1
-17.375618,-66.115990, Calle Bolívar #3765, Mesadilla, D1
-17.373249,-66.118131, Calle Sucre #3766, Queru Queru, D1
-17.369683,-66.110988, Av. Ayacucho #3767, Aranjuez, D1
-17.366313,-66.125821, Calle Aroma #3768, Mesadilla, D1
-17.370738,-66.124418, Calle Baptista #3769, Queru Queru, D1
-17.362147,-66.146570, Calle Bolívar #3770, Aranjuez, D1
-17.363348,-66.129535, Calle Sucre #3771, Mesadilla, D1
-17.371148,-66.111432, Av. Ayacucho #3772, Queru Queru, D1
-17.367391,-66.111018, Calle Aroma #3773, Aranjuez, D1
-17.364445,-66.120841, Calle Baptista #3774, Mesadilla, D1
-17.365628,-66.148121, Calle Bolívar #3775, Queru Queru, D1
-17.376586,-66.123451, Calle Sucre #3776, Aranjuez, D1
-17.370094,-66.134341, Av. Ayacucho #3777, Mesadilla, D1
-17.370620,-66.122876, Calle Aroma #3778, Queru Queru, D1
-17.363582,-66.127821, Calle Baptista #3779, Aranjuez, D1
-17.370937,-66.121045, Calle Bolívar #3780, Mesadilla, D1
-17.364666,-66.119840, Calle Sucre #3781, Queru Queru, D1
-17.367056,-66.130030, Av. Ayacucho #3782, Aranjuez, D1
-17.366364,-66.112471, Calle Aroma #3783, Mesadilla, D1
-17.371232,-66.132181, Calle Baptista #3784, Queru Queru, D1
-17.373332,-66.136379, Calle Bolívar #3785, Aranjuez, D1
-17.373183,-66.133277, Calle Sucre #3786, Mesadilla, D1
-17.371976,-66.128613, Av. Ayacucho #3787, Queru Queru, D1
-17.363452,-66.125784, Calle Aroma #3788, Aranjuez, D1
-17.380105,-66.126404, Calle Baptista #3789, Mesadilla, D1
-17.373089,-66.123355, Calle Bolívar #3790, Queru Queru, D1
-17.361543,-66.144560, Calle Sucre #3791, Aranjuez, D1
-17.373068,-66.112606, Av. Ayacucho #3792, Mesadilla, D1
-17.369970,-66.118023, Calle Aroma #3793, Queru Queru, D1
-17.372644,-66.119089, Calle Baptista #3794, Aranjuez, D1
-17.367355,-66.141094, Calle Bolívar #3795, Mesadilla, D1
-17.364044,-66.122661, Calle Sucre #3796, Queru Queru, D1
-17.376699,-66.129212, Av. Ayacucho #3797, Aranjuez, D1
-17.376353,-66.128179, Calle Aroma #3798, Mesadilla, D1
-17.368077,-66.115126, Calle Baptista #3799, Queru Queru, D1
-17.365208,-66.124636, Calle Bolívar #3800, Aranjuez, D1
-17.369644,-66.135410, Calle Sucre #3801, Mesadilla, D1
-17.365454,-66.127489, Av. Ayacucho #3802, Queru Queru, D1
-17.371839,-66.128864, Calle Aroma #3803, Aranjuez, D1
-17.365568,-66.116760, Calle Baptista #3804, Mesadilla, D1
-17.373718,-66.136757, Calle Bolívar #3805, Queru Queru, D1
-17.379566,-66.123763, Calle Sucre #3806, Aranjuez, D1
-17.369614,-66.137537, Av. Ayacucho #3807, Mesadilla, D1
-17.365839,-66.130389, Calle Aroma #3808, Queru Queru, D1
-17.372839,-66.123760, Calle Baptista #3809, Aranjuez, D1
-17.379514,-66.126160, Calle Bolívar #3810, Mesadilla, D1
-17.375381,-66.115931, Calle Sucre #3811, Queru Queru, D1
-17.363950,-66.148814, Av. Ayacucho #3812, Aranjuez, D1
-17.366263,-66.125176, Calle Aroma #3813, Mesadilla, D1
-17.373146,-66.123106, Calle Baptista #3814, Queru Queru, D1
-17.366369,-66.139520, Calle Bolívar #3815, Aranjuez, D1
-17.368172,-66.113254, Calle Sucre #3816, Mesadilla, D1
-17.369436,-66.113044, Av. Ayacucho #3817, Queru Queru, D1
-17.369016,-66.117662, Calle Aroma #3818, Aranjuez, D1
-17.361659,-66.148914, Calle Baptista #3819, Mesadilla, D1
-17.365563,-66.118212, Calle Bolívar #3820, Queru Queru, D1
-17.365446,-66.143443, Calle Sucre #3821, Aranjuez, D1
-17.363032,-66.147740, Av. Ayacucho #3822, Mesadilla, D1
-17.379976,-66.125080, Calle Aroma #3823, Queru Queru, D1
-17.369735,-66.133302, Calle Baptista #3824, Aranjuez, D1
-17.378185,-66.127111, Calle Bolívar #3825, Mesadilla, D1
-17.368083,-66.141844, Calle Sucre #3826, Queru Queru, D1
-17.376423,-66.129611, Av. Ayacucho #3827, Aranjuez, D1
-17.369128,-66.131194, Calle Aroma #3828, Mesadilla, D1
-17.373862,-66.125863, Calle Baptista #3829, Queru Queru, D1
-17.375474,-66.124440, Calle Bolívar #3830, Aranjuez, D1
-17.373344,-66.121563, Calle Sucre #3831, Mesadilla, D1
-17.377637,-66.126613, Av. Ayacucho #3832, Queru Queru, D1
-17.367509,-66.137249, Calle Aroma #3833, Aranjuez, D1
-17.373249,-66.126259, Calle Baptista #3834, Mesadilla, D1
-17.373037,-66.128608, Calle Bolívar #3835, Queru Queru, D1
-17.364779,-66.134968, Calle Sucre #3836, Aranjuez, D1
-17.370941,-66.138494, Av. Ayacucho #3837, Mesadilla, D1
-17.364457,-66.143585, Calle Aroma #3838, Queru Queru, D1
-17.369323,-66.120386, Calle Baptista #3839, Aranjuez, D1
-17.374989,-66.117065, Calle Bolívar #3840, Mesadilla, D1
-17.367062,-66.131169, Calle Sucre #3841, Queru Queru, D1
-17.365035,-66.117856, Av. Ayacucho #3842, Aranjuez, D1
-17.371621,-66.114114, Calle Aroma #3843, Mesadilla, D1
-17.370954,-66.133159, Calle Baptista #3844, Queru Queru, D1
-17.379388,-66.123313, Calle Bolívar #3845, Aranjuez, D1
-17.366856,-66.113454, Calle Sucre #3846, Mesadilla, D1
-17.370592,-66.123209, Av. Ayacucho #3847, Queru Queru, D1
-17.373491,-66.116510, Calle Aroma #3848, Aranjuez, D1
-17.364775,-66.132527, Calle Baptista #3849, Mesadilla, D1
-17.364822,-66.145453, Calle Bolívar #3850, Queru Queru, D1
-17.380747,-66.126319, Calle Sucre #3851, Aranjuez, D1
-17.366162,-66.122077, Av. Ayacucho #3852, Mesadilla, D1
-17.375650,-66.119927, Calle Aroma #3853, Queru Queru, D1
-17.368765,-66.130131, Calle Baptista #3854, Aranjuez, D1
-17.370132,-66.135210, Calle Bolívar #3855, Mesadilla, D1
-17.370456,-66.129385, Calle Sucre #3856, Queru Queru, D1
-17.363350,-66.132296, Av. Ayacucho #3857, Aranjuez, D1
-17.367000,-66.133339, Calle Aroma #3858, Mesadilla, D1
-17.367767,-66.108862, Calle Baptista #3859, Queru Queru, D1
-17.375912,-66.128562, Calle Bolívar #3860, Aranjuez, D1
-17.373836,-66.124030, Calle Sucre #3861, Mesadilla, D1
-17.378166,-66.117229, Av. Ayacucho #3862, Queru Queru, D1
-17.368507,-66.132370, Calle Aroma #3863, Aranjuez, D1
-17.362487,-66.146645, Calle Baptista #3864, Mesadilla, D1
-17.370451,-66.127589, Calle Bolívar #3865, Queru Queru, D1
-17.370126,-66.130158, Calle Sucre #3866, Aranjuez, D1
-17.374826,-66.127019, Av. Ayacucho #3867, Mesadilla, D1
-17.375460,-66.124228, Calle Aroma #3868, Queru Queru, D1
-17.366499,-66.128633, Calle Baptista #3869, Aranjuez, D1
-17.370725,-66.125310, Calle Bolívar #3870, Mesadilla, D1
-17.359804,-66.143745, Calle Sucre #3871, Queru Queru, D1
-17.370285,-66.135310, Av. Ayacucho #3872, Aranjuez, D1
-17.368143,-66.121936, Calle Aroma #3873, Mesadilla, D1
-17.369545,-66.125366, Calle Baptista #3874, Queru Queru, D1
-17.360853,-66.135893, Calle Bolívar #3875, Aranjuez, D1
-17.363943,-66.133205, Calle Sucre #3876, Mesadilla, D1
-17.367980,-66.113186, Av. Ayacucho #3877, Queru Queru, D1
-17.364021,-66.131436, Calle Aroma #3878, Aranjuez, D1
-17.367929,-66.113859, Calle Baptista #3879, Mesadilla, D1
-17.375162,-66.114183, Calle Bolívar #3880, Queru Queru, D1
-17.371830,-66.123699, Calle Sucre #3881, Aranjuez, D1
-17.362001,-66.137137, Av. Ayacucho #3882, Mesadilla, D1
-17.368452,-66.128623, Calle Aroma #3883, Queru Queru, D1
-17.369024,-66.127159, Calle Baptista #3884, Aranjuez, D1
-17.365159,-66.138967, Calle Bolívar #3885, Mesadilla, D1
-17.367590,-66.137703, Calle Sucre #3886, Queru Queru, D1
-17.369352,-66.131818, Av. Ayacucho #3887, Aranjuez, D1
-17.373620,-66.136522, Calle Aroma #3888, Mesadilla, D1
-17.364618,-66.123028, Calle Baptista #3889, Queru Queru, D1
-17.371404,-66.120201, Calle Bolívar #3890, Aranjuez, D1
-17.365551,-66.118604, Calle Sucre #3891, Mesadilla, D1
-17.362789,-66.124225, Av. Ayacucho #3892, Queru Queru, D1
-17.362156,-66.141602, Calle Aroma #3893, Aranjuez, D1
-17.373563,-66.125291, Calle Baptista #3894, Mesadilla, D1
-17.365121,-66.128379, Calle Bolívar #3895, Queru Queru, D1
-17.366301,-66.123072, Calle Sucre #3896, Aranjuez, D1
-17.366576,-66.144478, Av. Ayacucho #3897, Mesadilla, D1
-17.368504,-66.111938, Calle Aroma #3898, Queru Queru, D1
-17.368985,-66.114311, Calle Baptista #3899, Aranjuez, D1
-17.367503,-66.122568, Calle Bolívar #3900, Mesadilla, D1
-17.365819,-66.110465, Calle Sucre #3901, Queru Queru, D1
-17.375602,-66.119031, Av. Ayacucho #3902, Aranjuez, D1
-17.365246,-66.133963, Calle Aroma #3903, Mesadilla, D1
-17.364379,-66.141048, Calle Baptista #3904, Queru Queru, D1
-17.373574,-66.126909, Calle Bolívar #3905, Aranjuez, D1
-17.366369,-66.140563, Calle Sucre #3906, Mesadilla, D1
-17.366265,-66.133957, Av. Ayacucho #3907, Queru Queru, D1
-17.366581,-66.115552, Calle Aroma #3908, Aranjuez, D1
-17.371505,-66.133847, Calle Baptista #3909, Mesadilla, D1
-17.367761,-66.134396, Calle Bolívar #3910, Queru Queru, D1
-17.367584,-66.129690, Calle Sucre #3911, Aranjuez, D1
-17.375980,-66.127704, Av. Ayacucho #3912, Mesadilla, D1
-17.362133,-66.149416, Calle Aroma #3913, Queru Queru, D1
-17.366238,-66.147597, Calle Baptista #3914, Aranjuez, D1
-17.364673,-66.127006, Calle Bolívar #3915, Mesadilla, D1
-17.368780,-66.112709, Calle Sucre #3916, Queru Queru, D1
-17.378229,-66.124476, Av. Ayacucho #3917, Aranjuez, D1
-17.371660,-66.126624, Calle Aroma #3918, Mesadilla, D1
-17.367394,-66.142807, Calle Baptista #3919, Queru Queru, D1
