-17.372714,-66.182021, Calle Tarija #100, Sarco, D3
-17.369386,-66.180929, Av. América #6237, Villa Busch, D3
-17.368111,-66.179623, Calle Monseñor Rivero #6238, Sarco, D3
-17.364982,-66.202354, Calle Adela Zamudio #6239, Sarcobamba, D3
-17.377697,-66.200990, Calle Tarija #6240, Villa Busch, D3
-17.380067,-66.187816, Calle Colón #6241, Sarco, D3
-17.378877,-66.181384, Av. América #6242, Sarcobamba, D3
-17.376407,-66.189150, Calle Monseñor Rivero #6243, Villa Busch, D3
-17.367501,-66.186453, Calle Adela Zamudio #6244, Sarco, D3
-17.371460,-66.205906, Calle Tarija #6245, Sarcobamba, D3
-17.361097,-66.203217, Calle Colón #6246, Villa Busch, D3
-17.370622,-66.192395, Av. América #6247, Sarco, D3
-17.378005,-66.183882, Calle Monseñor Rivero #6248, Sarcobamba, D3
-17.354229,-66.192767, Calle Adela Zamudio #6249, Villa Busch, D3
-17.363491,-66.185702, Calle Tarija #6250, Sarco, D3
-17.390290,-66.181872, Calle Colón #6251, Sarcobamba, D3
-17.384862,-66.184909, Av. América #6252, Villa Busch, D3
-17.378372,-66.193072, Calle Monseñor Rivero #6253, Sarco, D3
-17.354407,-66.193172, Calle Adela Zamudio #6254, Sarcobamba, D3
-17.372687,-66.187415, Calle Tarija #6255, Villa Busch, D3
-17.370857,-66.206112, Calle Colón #6256, Sarco, D3
-17.375531,-66.184768, Av. América #6257, Sarcobamba, D3
-17.359841,-66.190930, Calle Monseñor Rivero #6258, Villa Busch, D3
-17.387010,-66.181159, Calle Adela Zamudio #6259, Sarco, D3
-17.386369,-66.189457, Calle Tarija #6260, Sarcobamba, D3
-17.364401,-66.189318, Calle Colón #6261, Villa Busch, D3
-17.390082,-66.193135, Av. América #6262, Sarco, D3
-17.366849,-66.190799, Calle Monseñor Rivero #6263, Sarcobamba, D3
-17.366858,-66.202817, Calle Adela Zamudio #6264, Villa Busch, D3
-17.366553,-66.192741, Calle Tarija #6265, Sarco, D3
-17.387338,-66.183046, Calle Colón #6266, Sarcobamba, D3
-17.355195,-66.193644, Av. América #6267, Villa Busch, D3
-17.355942,-66.197530, Calle Monseñor Rivero #6268, Sarco, D3
-17.372598,-66.190024, Calle Adela Zamudio #6269, Sarcobamba, D3
-17.371115,-66.188357, Calle Tarija #6270, Villa Busch, D3
-17.388799,-66.189986, Calle Colón #6271, Sarco, D3
-17.385842,-66.178529, Av. América #6272, Sarcobamba, D3
-17.360419,-66.187624, Calle Monseñor Rivero #6273, Villa Busch, D3
-17.366170,-66.204563, Calle Adela Zamudio #6274, Sarco, D3
-17.382446,-66.178474, Calle Tarija #6275, Sarcobamba, D3
-17.383274,-66.193116, Calle Colón #6276, Villa Busch, D3
-17.359457,-66.201991, Av. América #6277, Sarco, D3
-17.370770,-66.188319, Calle Monseñor Rivero #6278, Sarcobamba, D3
-17.368468,-66.185242, Calle Adela Zamudio #6279, Villa Busch, D3
-17.361430,-66.188131, Calle Tarija #6280, Sarco, D3
-17.377795,-66.197674, Calle Colón #6281, Sarcobamba, D3
-17.377117,-66.184249, Av. América #6282, Villa Busch, D3
-17.365981,-66.202921, Calle Monseñor Rivero #6283, Sarco, D3
-17.372145,-66.196249, Calle Adela Zamudio #6284, Sarcobamba, D3
-17.373052,-66.205959, Calle Tarija #6285, Villa Busch, D3
-17.361472,-66.183357, Calle Colón #6286, Sarco, D3
-17.367395,-66.186431, Av. América #6287, Sarcobamba, D3
-17.383947,-66.184304, Calle Monseñor Rivero #6288, Villa Busch, D3
-17.360113,-66.189478, Calle Adela Zamudio #6289, Sarco, D3
-17.381954,-66.184019, Calle Tarija #6290, Sarcobamba, D3
-17.382372,-66.194200, Calle Colón #6291, Villa Busch, D3
-17.362178,-66.184429, Av. América #6292, Sarco, D3
-17.388287,-66.192342, Calle Monseñor Rivero #6293, Sarcobamba, D3
-17.385989,-66.192844, Calle Adela Zamudio #6294, Villa Busch, D3
-17.373221,-66.186096, Calle Tarija #6295, Sarco, D3
-17.389130,-66.190565, Calle Colón #6296, Sarcobamba, D3
-17.366520,-66.194902, Av. América #6297, Villa Busch, D3
-17.349118,-66.198051, Calle Monseñor Rivero #6298, Sarco, D3
-17.380764,-66.186567, Calle Adela Zamudio #6299, Sarcobamba, D3
-17.376132,-66.201077, Calle Tarija #6300, Villa Busch, D3
-17.373546,-66.179974, Calle Colón #6301, Sarco, D3
-17.366018,-66.199732, Av. América #6302, Sarcobamba, D3
-17.370741,-66.177463, Calle Monseñor Rivero #6303, Villa Busch, D3
-17.366865,-66.183364, Calle Adela Zamudio #6304, Sarco, D3
-17.366577,-66.196792, Calle Tarija #6305, Sarcobamba, D3
-17.365186,-66.183298, Calle Colón #6306, Villa Busch, D3
-17.371863,-66.186877, Av. América #6307, Sarco, D3
-17.372602,-66.200839, Calle Monseñor Rivero #6308, Sarcobamba, D3
-17.361208,-66.187922, Calle Adela Zamudio #6309, Villa Busch, D3
-17.390378,-66.189071, Calle Tarija #6310, Sarco, D3
-17.373941,-66.202823, Calle Colón #6311, Sarcobamba, D3
-17.380674,-66.197275, Av. América #6312, Villa Busch, D3
-17.375007,-66.178379, Calle Monseñor Rivero #6313, Sarco, D3
-17.376321,-66.184516, Calle Adela Zamudio #6314, Sarcobamba, D3
-17.372273,-66.182829, Calle Tarija #6315, Villa Busch, D3
-17.373537,-66.205765, Calle Colón #6316, Sarco, D3
-17.355763,-66.201759, Av. América #6317, Sarcobamba, D3
-17.374771,-66.183361, Calle Monseñor Rivero #6318, Villa Busch, D3
-17.351175,-66.199392, Calle Adela Zamudio #6319, Sarco, D3
-17.379574,-66.191108, Calle Tarija #6320, Sarcobamba, D3
-17.371009,-66.187379, Calle Colón #6321, Villa Busch, D3
-17.387463,-66.180848, Av. América #6322, Sarco, D3
-17.388447,-66.187241, Calle Monseñor Rivero #6323, Sarcobamba, D3
-17.367692,-66.181240, Calle Adela Zamudio #6324, Villa Busch, D3
-17.377910,-66.185457, Calle Tarija #6325, Sarco, D3
-17.370210,-66.199166, Calle Colón #6326, Sarcobamba, D3
-17.385830,-66.189097, Av. América #6327, Villa Busch, D3
-17.364781,-66.195319, Calle Monseñor Rivero #6328, Sarco, D3
-17.375836,-66.184457, Calle Adela Zamudio #6329, Sarcobamba, D3
-17.384214,-66.191806, Calle Tarija #6330, Villa Busch, D3
-17.361927,-66.190322, Calle Colón #6331, Sarco, D3
-17.382908,-66.195428, Av. América #6332, Sarcobamba, D3
-17.354581,-66.193647, Calle Monseñor Rivero #6333, Villa Busch, D3
-17.372308,-66.188240, Calle Adela Zamudio #6334, Sarco, D3
-17.366744,-66.177357, Calle Tarija #6335, Sarcobamba, D3
-17.372024,-66.199536, Calle Colón #6336, Villa Busch, D3
-17.350335,-66.195853, Av. América #6337, Sarco, D3
-17.374606,-66.203918, Calle Monseñor Rivero #6338, Sarcobamba, D3
-17.375280,-66.193229, Calle Adela Zamudio #6339, Villa Busch, D3
-17.381025,-66.205261, Calle Tarija #6340, Sarco, D3
-17.371485,-66.202718, Calle Colón #6341, Sarcobamba, D3
-17.378647,-66.195463, Av. América #6342, Villa Busch, D3
-17.371196,-66.184785, Calle Monseñor Rivero #6343, Sarco, D3
-17.372044,-66.181804, Calle Adela Zamudio #6344, Sarcobamba, D3
-17.380374,-66.188160, Calle Tarija #6345, Villa Busch, D3
-17.364534,-66.198898, Calle Colón #6346, Sarco, D3
-17.369084,-66.188495, Av. América #6347, Sarcobamba, D3
-17.379962,-66.190336, Calle Monseñor Rivero #6348, Villa Busch, D3
-17.382566,-66.185955, Calle Adela Zamudio #6349, Sarco, D3
-17.360138,-66.195781, Calle Tarija #6350, Sarcobamba, D3
-17.368714,-66.189441, Calle Colón #6351, Villa Busch, D3
-17.369629,-66.197277, Av. América #6352, Sarco, D3
-17.352625,-66.200472, Calle Monseñor Rivero #6353, Sarcobamba, D3
-17.353684,-66.192782, Calle Adela Zamudio #6354, Villa Busch, D3
-17.374141,-66.181627, Calle Tarija #6355, Sarco, D3
-17.368868,-66.192431, Calle Colón #6356, Sarcobamba, D3
-17.374310,-66.193771, Av. América #6357, Villa Busch, D3
-17.367136,-66.187233, Calle Monseñor Rivero #6358, Sarco, D3
-17.370212,-66.182736, Calle Adela Zamudio #6359, Sarcobamba, D3
-17.355523,-66.202351, Calle Tarija #6360, Villa Busch, D3
-17.364360,-66.192122, Calle Colón #6361, Sarco, D3
-17.364508,-66.199762, Av. América #6362, Sarcobamba, D3
-17.390607,-66.187886, Calle Monseñor Rivero #6363, Villa Busch, D3
-17.373660,-66.180836, Calle Adela Zamudio #6364, Sarco, D3
-17.351591,-66.194674, Calle Tarija #6365, Sarcobamba, D3
-17.369656,-66.198940, Calle Colón #6366, Villa Busch, D3
-17.388172,-66.186254, Av. América #6367, Sarco, D3
-17.355697,-66.192882, Calle Monseñor Rivero #6368, Sarcobamba, D3
-17.373799,-66.181364, Calle Adela Zamudio #6369, Villa Busch, D3
-17.362220,-66.199696, Calle Tarija #6370, Sarco, D3
-17.384388,-66.184078, Calle Colón #6371, Sarcobamba, D3
-17.359028,-66.185837, Av. América #6372, Villa Busch, D3
-17.373868,-66.191406, Calle Monseñor Rivero #6373, Sarco, D3
-17.366233,-66.180258, Calle Adela Zamudio #6374, Sarcobamba, D3
-17.372066,-66.194001, Calle Tarija #6375, Villa Busch, D3
-17.382617,-66.193444, Calle Colón #6376, Sarco, D3
-17.355278,-66.193055, Av. América #6377, Sarcobamba, D3
-17.373530,-66.193036, Calle Monseñor Rivero #6378, Villa Busch, D3
-17.350712,-66.198462, Calle Adela Zamudio #6379, Sarco, D3
-17.366597,-66.189927, Calle Tarija #6380, Sarcobamba, D3
-17.382306,-66.194825, Calle Colón #6381, Villa Busch, D3
-17.365627,-66.190503, Av. América #6382, Sarco, D3
-17.359978,-66.198554, Calle Monseñor Rivero #6383, Sarcobamba, D3
-17.386450,-66.180507, Calle Adela Zamudio #6384, Villa Busch, D3
-17.359580,-66.203864, Calle Tarija #6385, Sarco, D3
-17.367681,-66.199998, Calle Colón #6386, Sarcobamba, D3
-17.365013,-66.203704, Av. América #6387, Villa Busch, D3
-17.385370,-66.188695, Calle Monseñor Rivero #6388, Sarco, D3
-17.359697,-66.199333, Calle Adela Zamudio #6389, Sarcobamba, D3
-17.355795,-66.190115, Calle Tarija #6390, Villa Busch, D3
-17.385226,-66.191012, Calle Colón #6391, Sarco, D3
-17.370587,-66.202697, Av. América #6392, Sarcobamba, D3
-17.355118,-66.191686, Calle Monseñor Rivero #6393, Villa Busch, D3
-17.353327,-66.196409, Calle Adela Zamudio #6394, Sarco, D3
-17.375875,-66.178101, Calle Tarija #6395, Sarcobamba, D3
-17.373658,-66.188141, Calle Colón #6396, Villa Busch, D3
-17.381623,-66.194837, Av. América #6397, Sarco, D3
-17.369488,-66.193400, Calle Monseñor Rivero #6398, Sarcobamba, D3
-17.367237,-66.180658, Calle Adela Zamudio #6399, Villa Busch, D3
-17.365797,-66.199758, Calle Tarija #6400, Sarco, D3
-17.378973,-66.202992, Calle Colón #6401, Sarcobamba, D3
-17.369469,-66.185329, Av. América #6402, Villa Busch, D3
-17.366201,-66.196744, Calle Monseñor Rivero #6403, Sarco, D3
-17.380373,-66.182417, Calle Adela Zamudio #6404, Sarcobamba, D3
-17.377900,-66.196242, Calle Tarija #6405, Villa Busch, D3
-17.373021,-66.200038, Calle Colón #6406, Sarco, D3
-17.349918,-66.198581, Av. América #6407, Sarcobamba, D3
-17.377923,-66.181425, Calle Monseñor Rivero #6408, Villa Busch, D3
-17.386435,-66.192385, Calle Adela Zamudio #6409, Sarco, D3
-17.375119,-66.187405, Calle Tarija #6410, Sarcobamba, D3
-17.364563,-66.189976, Calle Colón #6411, Villa Busch, D3
-17.367960,-66.177506, Av. América #6412, Sarco, D3
-17.358560,-66.191395, Calle Monseñor Rivero #6413, Sarcobamba, D3
-17.376604,-66.193907, Calle Adela Zamudio #6414, Villa Busch, D3
-17.388815,-66.193275, Calle Tarija #6415, Sarco, D3
-17.367793,-66.198428, Calle Colón #6416, Sarcobamba, D3
-17.361523,-66.198021, Av. América #6417, Villa Busch, D3
-17.361270,-66.192285, Calle Monseñor Rivero #6418, Sarco, D3
-17.368225,-66.185375, Calle Adela Zamudio #6419, Sarcobamba, D3
-17.371090,-66.195671, Calle Tarija #6420, Villa Busch, D3
-17.379996,-66.196298, Calle Colón #6421, Sarco, D3
-17.376093,-66.186862, Av. América #6422, Sarcobamba, D3
-17.388905,-66.181689, Calle Monseñor Rivero #6423, Villa Busch, D3
-17.361281,-66.188317, Calle Adela Zamudio #6424, Sarco, D3
-17.352431,-66.201840, Calle Tarija #6425, Sarcobamba, D3
-17.355257,-66.189724, Calle Colón #6426, Villa Busch, D3
-17.359250,-66.187796, Av. América #6427, Sarco, D3
-17.375809,-66.201640, Calle Monseñor Rivero #6428, Sarcobamba, D3
-17.360122,-66.191228, Calle Adela Zamudio #6429, Villa Busch, D3
-17.357933,-66.189098, Calle Tarija #6430, Sarco, D3
-17.367043,-66.203028, Calle Colón #6431, Sarcobamba, D3
-17.364475,-66.201382, Av. América #6432, Villa Busch, D3
-17.380955,-66.192979, Calle Monseñor Rivero #6433, Sarco, D3
-17.351384,-66.200550, Calle Adela Zamudio #6434, Sarcobamba, D3
-17.388246,-66.179375, Calle Tarija #6435, Villa Busch, D3
-17.390285,-66.189812, Calle Colón #6436, Sarco, D3
-17.379393,-66.181419, Av. América #6437, Sarcobamba, D3
-17.380557,-66.187453, Calle Monseñor Rivero #6438, Villa Busch, D3
-17.382832,-66.192901, Calle Adela Zamudio #6439, Sarco, D3
-17.370899,-66.192517, Calle Tarija #6440, Sarcobamba, D3
-17.370236,-66.184422, Calle Colón #6441, Villa Busch, D3
-17.385302,-66.184941, Av. América #6442, Sarco, D3
-17.380969,-66.193788, Calle Monseñor Rivero #6443, Sarcobamba, D3
-17.381929,-66.189236, Calle Adela Zamudio #6444, Villa Busch, D3
-17.368829,-66.185901, Calle Tarija #6445, Sarco, D3
-17.368091,-66.189243, Calle Colón #6446, Sarcobamba, D3
-17.366404,-66.203359, Av. América #6447, Villa Busch, D3
-17.389426,-66.192636, Calle Monseñor Rivero #6448, Sarco, D3
-17.380587,-66.194383, Calle Adela Zamudio #6449, Sarcobamba, D3
-17.372301,-66.183795, Calle Tarija #6450, Villa Busch, D3
-17.383628,-66.192583, Calle Colón #6451, Sarco, D3
-17.378112,-66.190153, Av. América #6452, Sarcobamba, D3
-17.366247,-66.184405, Calle Monseñor Rivero #6453, Villa Busch, D3
-17.391793,-66.181524, Calle Adela Zamudio #6454, Sarco, D3
-17.375160,-66.184019, Calle Tarija #6455, Sarcobamba, D3
-17.379833,-66.192223, Calle Colón #6456, Villa Busch, D3
-17.382564,-66.190366, Av. América #6457, Sarco, D3
-17.369487,-66.194446, Calle Monseñor Rivero #6458, Sarcobamba, D3
-17.365810,-66.181897, Calle Adela Zamudio #6459, Villa Busch, D3
-17.388229,-66.179612, Calle Tarija #6460, Sarco, D3
-17.379578,-66.192988, Calle Colón #6461, Sarcobamba, D3
-17.377157,-66.189079, Av. América #6462, Villa Busch, D3
-17.380460,-66.186232, Calle Monseñor Rivero #6463, Sarco, D3
-17.391659,-66.189589, Calle Adela Zamudio #6464, Sarcobamba, D3
-17.370123,-66.194237, Calle Tarija #6465, Villa Busch, D3
-17.367473,-66.177181, Calle Colón #6466, Sarco, D3
-17.364409,-66.184144, Av. América #6467, Sarcobamba, D3
-17.365526,-66.200379, Calle Monseñor Rivero #6468, Villa Busch, D3
-17.379436,-66.190826, Calle Adela Zamudio #6469, Sarco, D3
-17.372785,-66.194408, Calle Tarija #6470, Sarcobamba, D3
-17.368930,-66.206558, Calle Colón #6471, Villa Busch, D3
-17.363644,-66.188778, Av. América #6472, Sarco, D3
-17.382976,-66.180760, Calle Monseñor Rivero #6473, Sarcobamba, D3
-17.365209,-66.194452, Calle Adela Zamudio #6474, Villa Busch, D3
-17.357499,-66.193387, Calle Tarija #6475, Sarco, D3
-17.387498,-66.190873, Calle Colón #6476, Sarcobamba, D3
-17.378184,-66.177628, Av. América #6477, Villa Busch, D3
-17.363281,-66.201884, Calle Monseñor Rivero #6478, Sarco, D3
-17.384098,-66.185537, Calle Adela Zamudio #6479, Sarcobamba, D3
-17.380893,-66.191264, Calle Tarija #6480, Villa Busch, D3
-17.362622,-66.183536, Calle Colón #6481, Sarco, D3
-17.363199,-66.184791, Av. América #6482, Sarcobamba, D3
-17.368929,-66.195701, Calle Monseñor Rivero #6483, Villa Busch, D3
-17.371590,-66.204551, Calle Adela Zamudio #6484, Sarco, D3
-17.374002,-66.203457, Calle Tarija #6485, Sarcobamba, D3
-17.365904,-66.197577, Calle Colón #6486, Villa Busch, D3
-17.368330,-66.180738, Av. América #6487, Sarco, D3
-17.367195,-66.204683, Calle Monseñor Rivero #6488, Sarcobamba, D3
-17.379969,-66.193444, Calle Adela Zamudio #6489, Villa Busch, D3
-17.386585,-66.190294, Calle Tarija #6490, Sarco, D3
-17.361429,-66.184565, Calle Colón #6491, Sarcobamba, D3
-17.389816,-66.191593, Av. América #6492, Villa Busch, D3
-17.368000,-66.183032, Calle Monseñor Rivero #6493, Sarco, D3
-17.372983,-66.182931, Calle Adela Zamudio #6494, Sarcobamba, D3
-17.389018,-66.194731, Calle Tarija #6495, Villa Busch, D3
-17.365037,-66.186424, Calle Colón #6496, Sarco, D3
-17.388986,-66.179346, Av. América #6497, Sarcobamba, D3
-17.379145,-66.195143, Calle Monseñor Rivero #6498, Villa Busch, D3
-17.384022,-66.194997, Calle Adela Zamudio #6499, Sarco, D3
-17.391982,-66.183716, Calle Tarija #6500, Sarcobamba, D3
-17.371859,-66.187654, Calle Colón #6501, Villa Busch, D3
-17.356937,-66.190027, Av. América #6502, Sarco, D3
-17.364660,-66.188792, Calle Monseñor Rivero #6503, Sarcobamba, D3
-17.368386,-66.203747, Calle Adela Zamudio #6504, Villa Busch, D3
-17.366036,-66.205129, Calle Tarija #6505, Sarco, D3
-17.363025,-66.183869, Calle Colón #6506, Sarcobamba, D3
-17.368955,-66.178587, Av. América #6507, Villa Busch, D3
-17.376326,-66.179826, Calle Monseñor Rivero #6508, Sarco, D3
-17.373411,-66.196476, Calle Adela Zamudio #6509, Sarcobamba, D3
-17.354345,-66.196850, Calle Tarija #6510, Villa Busch, D3
-17.374775,-66.190560, Calle Colón #6511, Sarco, D3
-17.381861,-66.189623, Av. América #6512, Sarcobamba, D3
-17.363145,-66.197423, Calle Monseñor Rivero #6513, Villa Busch, D3
-17.367319,-66.177321, Calle Adela Zamudio #6514, Sarco, D3
-17.376299,-66.193391, Calle Tarija #6515, Sarcobamba, D3
-17.356539,-66.202769, Calle Colón #6516, Villa Busch, D3
-17.360363,-66.189997, Av. América #6517, Sarco, D3
-17.361451,-66.197630, Calle Monseñor Rivero #6518, Sarcobamba, D3
-17.361420,-66.185344, Calle Adela Zamudio #6519, Villa Busch, D3
-17.384322,-66.184006, Calle Tarija #6520, Sarco, D3
-17.383908,-66.182449, Calle Colón #6521, Sarcobamba, D3
-17.351497,-66.197444, Av. América #6522, Villa Busch, D3
-17.357315,-66.198809, Calle Monseñor Rivero #6523, Sarco, D3
-17.367418,-66.180315, Calle Adela Zamudio #6524, Sarcobamba, D3
-17.382238,-66.185297, Calle Tarija #6525, Villa Busch, D3
-17.379531,-66.190736, Calle Colón #6526, Sarco, D3
-17.362254,-66.202171, Av. América #6527, Sarcobamba, D3
-17.369455,-66.184600, Calle Monseñor Rivero #6528, Villa Busch, D3
-17.376257,-66.203691, Calle Adela Zamudio #6529, Sarco, D3
-17.369799,-66.184279, Calle Tarija #6530, Sarcobamba, D3
-17.385561,-66.193842, Calle Colón #6531, Villa Busch, D3
-17.382759,-66.178617, Av. América #6532, Sarco, D3
-17.364801,-66.180444, Calle Monseñor Rivero #6533, Sarcobamba, D3
-17.368472,-66.186843, Calle Adela Zamudio #6534, Villa Busch, D3
-17.368006,-66.191047, Calle Tarija #6535, Sarco, D3
-17.368987,-66.190984, Calle Colón #6536, Sarcobamba, D3
-17.349404,-66.199162, Av. América #6537, Villa Busch, D3
-17.372980,-66.204774, Calle Monseñor Rivero #6538, Sarco, D3
-17.384092,-66.188259, Calle Adela Zamudio #6539, Sarcobamba, D3
-17.380703,-66.190270, Calle Tarija #6540, Villa Busch, D3
-17.379205,-66.186941, Calle Colón #6541, Sarco, D3
-17.364385,-66.190184, Av. América #6542, Sarcobamba, D3
-17.352777,-66.194317, Calle Monseñor Rivero #6543, Villa Busch, D3
-17.378655,-66.190249, Calle Adela Zamudio #6544, Sarco, D3
-17.365107,-66.203546, Calle Tarija #6545, Sarcobamba, D3
-17.365018,-66.181672, Calle Colón #6546, Villa Busch, D3
-17.358963,-66.185597, Av. América #6547, Sarco, D3
-17.369129,-66.197741, Calle Monseñor Rivero #6548, Sarcobamba, D3
-17.365848,-66.195255, Calle Adela Zamudio #6549, Villa Busch, D3
-17.375029,-66.198103, Calle Tarija #6550, Sarco, D3
-17.373557,-66.185851, Calle Colón #6551, Sarcobamba, D3
-17.354003,-66.201048, Av. América #6552, Villa Busch, D3
-17.375266,-66.199183, Calle Monseñor Rivero #6553, Sarco, D3
-17.391804,-66.181296, Calle Adela Zamudio #6554, Sarcobamba, D3
-17.383167,-66.183374, Calle Tarija #6555, Villa Busch, D3
-17.375362,-66.199468, Calle Colón #6556, Sarco, D3
-17.377575,-66.191660, Av. América #6557, Sarcobamba, D3
-17.382799,-66.186229, Calle Monseñor Rivero #6558, Villa Busch, D3
-17.358120,-66.189128, Calle Adela Zamudio #6559, Sarco, D3
-17.370186,-66.194806, Calle Tarija #6560, Sarcobamba, D3
-17.380544,-66.196991, Calle Colón #6561, Villa Busch, D3
-17.353166,-66.196760, Av. América #6562, Sarco, D3
-17.383268,-66.182397, Calle Monseñor Rivero #6563, Sarcobamba, D3
-17.372820,-66.205550, Calle Adela Zamudio #6564, Villa Busch, D3
-17.358164,-66.188234, Calle Tarija #6565, Sarco, D3
-17.367886,-66.189060, Calle Colón #6566, Sarcobamba, D3
-17.350269,-66.196464, Av. América #6567, Villa Busch, D3
-17.392026,-66.195248, Calle Monseñor Rivero #6568, Sarco, D3
-17.376460,-66.198311, Calle Adela Zamudio #6569, Sarcobamba, D3
-17.368423,-66.187741, Calle Tarija #6570, Villa Busch, D3
-17.378553,-66.178768, Calle Colón #6571, Sarco, D3
-17.355796,-66.196073, Av. América #6572, Sarcobamba, D3
