-17.442000,-66.170180, Calle Tamborada #100, Pukara Grande, D9
-17.425251,-66.218663, Calle Esperanza #5704, Pukara Grande, D9
-17.469895,-66.244822, Calle Tamborada #5705, 1ro de Mayo, D9
-17.496416,-66.161168, Calle San Benito #5706, Tamborada Pukarita, D9
-17.499252,-66.171052, Calle Abaroa #5707, Pukara Grande, D9
-17.432996,-66.178776, Calle 1ro de Mayo #5708, 1ro de Mayo, D9
-17.474036,-66.222805, Calle Esperanza #5709, Tamborada Pukarita, D9
-17.487941,-66.185456, Calle Tamborada #5710, Pukara Grande, D9
-17.429965,-66.200301, Calle San Benito #5711, 1ro de Mayo, D9
-17.471985,-66.192719, Calle Abaroa #5712, Tamborada Pukarita, D9
-17.416229,-66.196880, Calle 1ro de Mayo #5713, Pukara Grande, D9
-17.441797,-66.206861, Calle Esperanza #5714, 1ro de Mayo, D9
-17.468352,-66.200728, Calle Tamborada #5715, Tamborada Pukarita, D9
-17.453266,-66.206319, Calle San Benito #5716, Pukara Grande, D9
-17.459441,-66.230461, Calle Abaroa #5717, 1ro de Mayo, D9
-17.502390,-66.174592, Calle 1ro de Mayo #5718, Tamborada Pukarita, D9
-17.461601,-66.223348, Calle Esperanza #5719, Pukara Grande, D9
-17.474464,-66.201644, Calle Tamborada #5720, 1ro de Mayo, D9
-17.473171,-66.215881, Calle San Benito #5721, Tamborada Pukarita, D9
-17.477216,-66.220884, Calle Abaroa #5722, Pukara Grande, D9
-17.480585,-66.247876, Calle 1ro de Mayo #5723, 1ro de Mayo, D9
-17.484676,-66.192234, Calle Esperanza #5724, Tamborada Pukarita, D9
-17.453055,-66.221533, Calle Tamborada #5725, Pukara Grande, D9
-17.479995,-66.215423, Calle San Benito #5726, 1ro de Mayo, D9
-17.424135,-66.199434, Calle Abaroa #5727, Tamborada Pukarita, D9
-17.465855,-66.199846, Calle 1ro de Mayo #5728, Pukara Grande, D9
-17.474972,-66.157252, Calle Esperanza #5729, 1ro de Mayo, D9
-17.447882,-66.177246, Calle Tamborada #5730, Tamborada Pukarita, D9
-17.459367,-66.211942, Calle San Benito #5731, Pukara Grande, D9
-17.473607,-66.174148, Calle Abaroa #5732, 1ro de Mayo, D9
-17.433519,-66.188855, Calle 1ro de Mayo #5733, Tamborada Pukarita, D9
-17.463301,-66.167440, Calle Esperanza #5734, Pukara Grande, D9
-17.472338,-66.172380, Calle Tamborada #5735, 1ro de Mayo, D9
-17.466704,-66.205875, Calle San Benito #5736, Tamborada Pukarita, D9
-17.470302,-66.164002, Calle Abaroa #5737, Pukara Grande, D9
-17.458750,-66.229546, Calle 1ro de Mayo #5738, 1ro de Mayo, D9
-17.422406,-66.188884, Calle Esperanza #5739, Tamborada Pukarita, D9
-17.481663,-66.205144, Calle Tamborada #5740, Pukara Grande, D9
-17.439905,-66.183833, Calle San Benito #5741, 1ro de Mayo, D9
-17.479434,-66.249435, Calle Abaroa #5742, Tamborada Pukarita, D9
-17.483923,-66.238500, Calle 1ro de Mayo #5743, Pukara Grande, D9
-17.432493,-66.210853, Calle Esperanza #5744, 1ro de Mayo, D9
-17.478508,-66.246323, Calle Tamborada #5745, Tamborada Pukarita, D9
-17.487463,-66.155395, Calle San Benito #5746, Pukara Grande, D9
-17.483738,-66.245077, Calle Abaroa #5747, 1ro de Mayo, D9
-17.493219,-66.167676, Calle 1ro de Mayo #5748, Tamborada Pukarita, D9
-17.433573,-66.216312, Calle Esperanza #5749, Pukara Grande, D9
-17.450457,-66.220192, Calle Tamborada #5750, 1ro de Mayo, D9
-17.476939,-66.204154, Calle San Benito #5751, Tamborada Pukarita, D9
-17.424535,-66.210935, Calle Abaroa #5752, Pukara Grande, D9
-17.457901,-66.217722, Calle 1ro de Mayo #5753, 1ro de Mayo, D9
-17.482520,-66.205618, Calle Esperanza #5754, Tamborada Pukarita, D9
-17.468684,-66.196263, Calle Tamborada #5755, Pukara Grande, D9
-17.429858,-66.211599, Calle San Benito #5756, 1ro de Mayo, D9
-17.403653,-66.193503, Calle Abaroa #5757, Tamborada Pukarita, D9
-17.474641,-66.182654, Calle 1ro de Mayo #5758, Pukara Grande, D9
-17.421131,-66.223605, Calle Esperanza #5759, 1ro de Mayo, D9
-17.446785,-66.232817, Calle Tamborada #5760, Tamborada Pukarita, D9
-17.456964,-66.211578, Calle San Benito #5761, Pukara Grande, D9
-17.461547,-66.217257, Calle Abaroa #5762, 1ro de Mayo, D9
-17.471557,-66.245306, Calle 1ro de Mayo #5763, Tamborada Pukarita, D9
-17.442561,-66.220356, Calle Esperanza #5764, Pukara Grande, D9
-17.483704,-66.169697, Calle Tamborada #5765, 1ro de Mayo, D9
-17.445594,-66.214655, Calle San Benito #5766, Tamborada Pukarita, D9
-17.471390,-66.228735, Calle Abaroa #5767, Pukara Grande, D9
-17.453542,-66.165411, Calle 1ro de Mayo #5768, 1ro de Mayo, D9
-17.469311,-66.202481, Calle Esperanza #5769, Tamborada Pukarita, D9
-17.505098,-66.163309, Calle Tamborada #5770, Pukara Grande, D9
-17.419839,-66.222476, Calle San Benito #5771, 1ro de Mayo, D9
-17.416565,-66.195643, Calle Abaroa #5772, Tamborada Pukarita, D9
-17.438406,-66.208771, Calle 1ro de Mayo #5773, Pukara Grande, D9
-17.432219,-66.177155, Calle Esperanza #5774, 1ro de Mayo, D9
-17.477037,-66.254797, Calle Tamborada #5775, Tamborada Pukarita, D9
-17.409806,-66.208017, Calle San Benito #5776, Pukara Grande, D9
-17.452772,-66.217962, Calle Abaroa #5777, 1ro de Mayo, D9
-17.472524,-66.200095, Calle 1ro de Mayo #5778, Tamborada Pukarita, D9
-17.493797,-66.191741, Calle Esperanza #5779, Pukara Grande, D9
-17.468887,-66.196101, Calle Tamborada #5780, 1ro de Mayo, D9
-17.478888,-66.189048, Calle San Benito #5781, Tamborada Pukarita, D9
-17.439807,-66.181653, Calle Abaroa #5782, Pukara Grande, D9
-17.470205,-66.248540, Calle 1ro de Mayo #5783, 1ro de Mayo, D9
-17.414866,-66.208318, Calle Esperanza #5784, Tamborada Pukarita, D9
-17.439459,-66.184117, Calle Tamborada #5785, Pukara Grande, D9
-17.418758,-66.200551, Calle San Benito #5786, 1ro de Mayo, D9
-17.420989,-66.194641, Calle Abaroa #5787, Tamborada Pukarita, D9
-17.477457,-66.174441, Calle 1ro de Mayo #5788, Pukara Grande, D9
-17.462002,-66.224359, Calle Esperanza #5789, 1ro de Mayo, D9
-17.418937,-66.210153, Calle Tamborada #5790, Tamborada Pukarita, D9
-17.437239,-66.207238, Calle San Benito #5791, Pukara Grande, D9
-17.451258,-66.174766, Calle Abaroa #5792, 1ro de Mayo, D9
-17.480783,-66.185467, Calle 1ro de Mayo #5793, Tamborada Pukarita, D9
-17.444934,-66.222325, Calle Esperanza #5794, Pukara Grande, D9
-17.413068,-66.208540, Calle Tamborada #5795, 1ro de Mayo, D9
-17.410327,-66.211753, Calle San Benito #5796, Tamborada Pukarita, D9
-17.432609,-66.220784, Calle Abaroa #5797, Pukara Grande, D9
-17.489990,-66.183905, Calle 1ro de Mayo #5798, 1ro de Mayo, D9
-17.448406,-66.210987, Calle Esperanza #5799, Tamborada Pukarita, D9
-17.410606,-66.197759, Calle Tamborada #5800, Pukara Grande, D9
-17.485602,-66.164482, Calle San Benito #5801, 1ro de Mayo, D9
-17.467851,-66.192923, Calle Abaroa #5802, Tamborada Pukarita, D9
-17.482786,-66.176712, Calle 1ro de Mayo #5803, Pukara Grande, D9
-17.478612,-66.252923, Calle Esperanza #5804, 1ro de Mayo, D9
-17.437990,-66.224746, Calle Tamborada #5805, Tamborada Pukarita, D9
-17.492064,-66.158959, Calle San Benito #5806, Pukara Grande, D9
-17.462685,-66.196091, Calle Abaroa #5807, 1ro de Mayo, D9
-17.423719,-66.195511, Calle 1ro de Mayo #5808, Tamborada Pukarita, D9
-17.444894,-66.218915, Calle Esperanza #5809, Pukara Grande, D9
-17.462555,-66.217819, Calle Tamborada #5810, 1ro de Mayo, D9
-17.498651,-66.163821, Calle San Benito #5811, Tamborada Pukarita, D9
-17.496955,-66.164523, Calle Abaroa #5812, Pukara Grande, D9
-17.446388,-66.212145, Calle 1ro de Mayo #5813, 1ro de Mayo, D9
-17.480899,-66.168031, Calle Esperanza #5814, Tamborada Pukarita, D9
-17.433236,-66.196938, Calle Tamborada #5815, Pukara Grande, D9
-17.477998,-66.254977, Calle San Benito #5816, 1ro de Mayo, D9
-17.440095,-66.167280, Calle Abaroa #5817, Tamborada Pukarita, D9
-17.434689,-66.217599, Calle 1ro de Mayo #5818, Pukara Grande, D9
-17.447704,-66.174085, Calle Esperanza #5819, 1ro de Mayo, D9
-17.470784,-66.184290, Calle Tamborada #5820, Tamborada Pukarita, D9
-17.487216,-66.201746, Calle San Benito #5821, Pukara Grande, D9
-17.461462,-66.205917, Calle Abaroa #5822, 1ro de Mayo, D9
-17.457041,-66.172621, Calle 1ro de Mayo #5823, Tamborada Pukarita, D9
-17.477639,-66.246231, Calle Esperanza #5824, Pukara Grande, D9
-17.478999,-66.191543, Calle Tamborada #5825, 1ro de Mayo, D9
-17.422175,-66.214273, Calle San Benito #5826, Tamborada Pukarita, D9
-17.433067,-66.207137, Calle Abaroa #5827, Pukara Grande, D9
-17.417016,-66.223741, Calle 1ro de Mayo #5828, 1ro de Mayo, D9
-17.495588,-66.169384, Calle Esperanza #5829, Tamborada Pukarita, D9
-17.474225,-66.230597, Calle Tamborada #5830, Pukara Grande, D9
-17.468994,-66.185704, Calle San Benito #5831, 1ro de Mayo, D9
-17.488796,-66.181283, Calle Abaroa #5832, Tamborada Pukarita, D9
-17.432134,-66.188434, Calle 1ro de Mayo #5833, Pukara Grande, D9
-17.426323,-66.189370, Calle Esperanza #5834, 1ro de Mayo, D9
-17.407966,-66.218578, Calle Tamborada #5835, Tamborada Pukarita, D9
-17.469206,-66.216256, Calle San Benito #5836, Pukara Grande, D9
-17.446798,-66.191726, Calle Abaroa #5837, 1ro de Mayo, D9
-17.451065,-66.230994, Calle 1ro de Mayo #5838, Tamborada Pukarita, D9
-17.477400,-66.195326, Calle Esperanza #5839, Pukara Grande, D9
-17.494817,-66.174000, Calle Tamborada #5840, 1ro de Mayo, D9
-17.425721,-66.191614, Calle San Benito #5841, Tamborada Pukarita, D9
-17.498925,-66.170902, Calle Abaroa #5842, Pukara Grande, D9
-17.491036,-66.195477, Calle 1ro de Mayo #5843, 1ro de Mayo, D9
-17.450597,-66.208561, Calle Esperanza #5844, Tamborada Pukarita, D9
-17.477380,-66.250050, Calle Tamborada #5845, Pukara Grande, D9
-17.486507,-66.168619, Calle San Benito #5846, 1ro de Mayo, D9
-17.434722,-66.221318, Calle Abaroa #5847, Tamborada Pukarita, D9
-17.467429,-66.227056, Calle 1ro de Mayo #5848, Pukara Grande, D9
-17.488391,-66.173128, Calle Esperanza #5849, 1ro de Mayo, D9
-17.496701,-66.155012, Calle Tamborada #5850, Tamborada Pukarita, D9
-17.466418,-66.201808, Calle San Benito #5851, Pukara Grande, D9
-17.487032,-66.186321, Calle Abaroa #5852, 1ro de Mayo, D9
-17.471762,-66.229080, Calle 1ro de Mayo #5853, Tamborada Pukarita, D9
-17.445411,-66.186801, Calle Esperanza #5854, Pukara Grande, D9
-17.482750,-66.158561, Calle Tamborada #5855, 1ro de Mayo, D9
-17.466147,-66.243796, Calle San Benito #5856, Tamborada Pukarita, D9
-17.442896,-66.180039, Calle Abaroa #5857, Pukara Grande, D9
-17.463226,-66.183794, Calle 1ro de Mayo #5858, 1ro de Mayo, D9
-17.496975,-66.181005, Calle Esperanza #5859, Tamborada Pukarita, D9
-17.490096,-66.156758, Calle Tamborada #5860, Pukara Grande, D9
-17.473578,-66.178252, Calle San Benito #5861, 1ro de Mayo, D9
-17.433874,-66.180263, Calle Abaroa #5862, Tamborada Pukarita, D9
-17.460076,-66.217973, Calle 1ro de Mayo #5863, Pukara Grande, D9
-17.471409,-66.166034, Calle Esperanza #5864, 1ro de Mayo, D9
-17.456096,-66.171709, Calle Tamborada #5865, Tamborada Pukarita, D9
-17.458586,-66.193060, Calle San Benito #5866, Pukara Grande, D9
-17.428395,-66.214058, Calle Abaroa #5867, 1ro de Mayo, D9
-17.456650,-66.232976, Calle 1ro de Mayo #5868, Tamborada Pukarita, D9
-17.460903,-66.193936, Calle Esperanza #5869, Pukara Grande, D9
-17.419618,-66.222294, Calle Tamborada #5870, 1ro de Mayo, D9
-17.460126,-66.240359, Calle San Benito #5871, Tamborada Pukarita, D9
-17.439207,-66.207003, Calle Abaroa #5872, Pukara Grande, D9
-17.480877,-66.174212, Calle 1ro de Mayo #5873, 1ro de Mayo, D9
-17.474522,-66.234710, Calle Esperanza #5874, Tamborada Pukarita, D9
-17.470186,-66.226665, Calle Tamborada #5875, Pukara Grande, D9
-17.423479,-66.189430, Calle San Benito #5876, 1ro de Mayo, D9
-17.449609,-66.170614, Calle Abaroa #5877, Tamborada Pukarita, D9
-17.456030,-66.166414, Calle 1ro de Mayo #5878, Pukara Grande, D9
-17.414820,-66.203176, Calle Esperanza #5879, 1ro de Mayo, D9
-17.438360,-66.185375, Calle Tamborada #5880, Tamborada Pukarita, D9
-17.456681,-66.179713, Calle San Benito #5881, Pukara Grande, D9
-17.467113,-66.240172, Calle Abaroa #5882, 1ro de Mayo, D9
-17.419561,-66.203503, Calle 1ro de Mayo #5883, Tamborada Pukarita, D9
-17.471713,-66.232893, Calle Esperanza #5884, Pukara Grande, D9
-17.463708,-66.190708, Calle Tamborada #5885, 1ro de Mayo, D9
-17.461644,-66.205682, Calle San Benito #5886, Tamborada Pukarita, D9
-17.455850,-66.212930, Calle Abaroa #5887, Pukara Grande, D9
-17.483228,-66.196951, Calle 1ro de Mayo #5888, 1ro de Mayo, D9
-17.456859,-66.198919, Calle Esperanza #5889, Tamborada Pukarita, D9
-17.415128,-66.202087, Calle Tamborada #5890, Pukara Grande, D9
-17.476194,-66.198431, Calle San Benito #5891, 1ro de Mayo, D9
-17.476187,-66.203168, Calle Abaroa #5892, Tamborada Pukarita, D9
-17.433504,-66.210679, Calle 1ro de Mayo #5893, Pukara Grande, D9
-17.446566,-66.174912, Calle Esperanza #5894, 1ro de Mayo, D9
-17.479604,-66.215349, Calle Tamborada #5895, Tamborada Pukarita, D9
-17.486510,-66.175096, Calle San Benito #5896, Pukara Grande, D9
-17.462441,-66.179908, Calle Abaroa #5897, 1ro de Mayo, D9
-17.475373,-66.156848, Calle 1ro de Mayo #5898, Tamborada Pukarita, D9
-17.458980,-66.209838, Calle Esperanza #5899, Pukara Grande, D9
-17.496035,-66.187871, Calle Tamborada #5900, 1ro de Mayo, D9
-17.493645,-66.172716, Calle San Benito #5901, Tamborada Pukarita, D9
-17.474925,-66.192291, Calle Abaroa #5902, Pukara Grande, D9
-17.462214,-66.174011, Calle 1ro de Mayo #5903, 1ro de Mayo, D9
-17.431936,-66.205127, Calle Esperanza #5904, Tamborada Pukarita, D9
-17.483031,-66.161901, Calle Tamborada #5905, Pukara Grande, D9
-17.416133,-66.193806, Calle San Benito #5906, 1ro de Mayo, D9
-17.453074,-66.213244, Calle Abaroa #5907, Tamborada Pukarita, D9
-17.448335,-66.171194, Calle 1ro de Mayo #5908, Pukara Grande, D9
-17.436712,-66.214525, Calle Esperanza #5909, 1ro de Mayo, D9
-17.451526,-66.165302, Calle Tamborada #5910, Tamborada Pukarita, D9
-17.468741,-66.176331, Calle San Benito #5911, Pukara Grande, D9
-17.436823,-66.195361, Calle Abaroa #5912, 1ro de Mayo, D9
-17.447210,-66.196191, Calle 1ro de Mayo #5913, Tamborada Pukarita, D9
-17.457200,-66.184729, Calle Esperanza #5914, Pukara Grande, D9
-17.476303,-66.239353, Calle Tamborada #5915, 1ro de Mayo, D9
-17.430866,-66.196536, Calle San Benito #5916, Tamborada Pukarita, D9
-17.454767,-66.233527, Calle Abaroa #5917, Pukara Grande, D9
-17.474946,-66.246580, Calle 1ro de Mayo #5918, 1ro de Mayo, D9
-17.470522,-66.168791, Calle Esperanza #5919, Tamborada Pukarita, D9
-17.450936,-66.180949, Calle Tamborada #5920, Pukara Grande, D9
-17.428651,-66.213791, Calle San Benito #5921, 1ro de Mayo, D9
-17.445884,-66.177886, Calle Abaroa #5922, Tamborada Pukarita, D9
-17.458891,-66.185034, Calle 1ro de Mayo #5923, Pukara Grande, D9
-17.498326,-66.178628, Calle Esperanza #5924, 1ro de Mayo, D9
-17.424823,-66.193413, Calle Tamborada #5925, Tamborada Pukarita, D9
-17.467023,-66.166278, Calle San Benito #5926, Pukara Grande, D9
-17.476655,-66.183448, Calle Abaroa #5927, 1ro de Mayo, D9
-17.483447,-66.200699, Calle 1ro de Mayo #5928, Tamborada Pukarita, D9
-17.446779,-66.158269, Calle Esperanza #5929, Pukara Grande, D9
-17.490190,-66.167574, Calle Tamborada #5930, 1ro de Mayo, D9
-17.415760,-66.205181, Calle San Benito #5931, Tamborada Pukarita, D9
-17.459636,-66.222530, Calle Abaroa #5932, Pukara Grande, D9
-17.450181,-66.209892, Calle 1ro de Mayo #5933, 1ro de Mayo, D9
-17.455882,-66.207950, Calle Esperanza #5934, Tamborada Pukarita, D9
-17.467652,-66.210571, Calle Tamborada #5935, Pukara Grande, D9
-17.486505,-66.193848, Calle San Benito #5936, 1ro de Mayo, D9
-17.454788,-66.233539, Calle Abaroa #5937, Tamborada Pukarita, D9
-17.464342,-66.177021, Calle 1ro de Mayo #5938, Pukara Grande, D9
-17.483481,-66.247246, Calle Esperanza #5939, 1ro de Mayo, D9
-17.459638,-66.211954, Calle Tamborada #5940, Tamborada Pukarita, D9
-17.465405,-66.179627, Calle San Benito #5941, Pukara Grande, D9
-17.447761,-66.158201, Calle Abaroa #5942, 1ro de Mayo, D9
-17.422274,-66.218699, Calle 1ro de Mayo #5943, Tamborada Pukarita, D9
-17.468577,-66.165526, Calle Esperanza #5944, Pukara Grande, D9
-17.470043,-66.166174, Calle Tamborada #5945, 1ro de Mayo, D9
-17.472934,-66.209807, Calle San Benito #5946, Tamborada Pukarita, D9
-17.479517,-66.157649, Calle Abaroa #5947, Pukara Grande, D9
-17.498412,-66.164693, Calle 1ro de Mayo #5948, 1ro de Mayo, D9
-17.497056,-66.170613, Calle Esperanza #5949, Tamborada Pukarita, D9
-17.410587,-66.200373, Calle Tamborada #5950, Pukara Grande, D9
-17.423838,-66.211477, Calle San Benito #5951, 1ro de Mayo, D9
-17.409797,-66.214536, Calle Abaroa #5952, Tamborada Pukarita, D9
-17.468672,-66.198671, Calle 1ro de Mayo #5953, Pukara Grande, D9
-17.462765,-66.212329, Calle Esperanza #5954, 1ro de Mayo, D9
-17.498832,-66.161045, Calle Tamborada #5955, Tamborada Pukarita, D9
-17.451022,-66.230630, Calle San Benito #5956, Pukara Grande, D9
-17.504275,-66.173077, Calle Abaroa #5957, 1ro de Mayo, D9
-17.428062,-66.194855, Calle 1ro de Mayo #5958, Tamborada Pukarita, D9
-17.477764,-66.201878, Calle Esperanza #5959, Pukara Grande, D9
-17.470815,-66.218767, Calle Tamborada #5960, 1ro de Mayo, D9
-17.440141,-66.178714, Calle San Benito #5961, Tamborada Pukarita, D9
-17.440689,-66.167082, Calle Abaroa #5962, Pukara Grande, D9
-17.500230,-66.158194, Calle 1ro de Mayo #5963, 1ro de Mayo, D9
-17.462622,-66.173423, Calle Esperanza #5964, Tamborada Pukarita, D9
-17.465776,-66.200589, Calle Tamborada #5965, Pukara Grande, D9
-17.466993,-66.182263, Calle San Benito #5966, 1ro de Mayo, D9
-17.421291,-66.205397, Calle Abaroa #5967, Tamborada Pukarita, D9
-17.446065,-66.182304, Calle 1ro de Mayo #5968, Pukara Grande, D9
-17.491581,-66.178754, Calle Esperanza #5969, 1ro de Mayo, D9
-17.434955,-66.188397, Calle Tamborada #5970, Tamborada Pukarita, D9
-17.448344,-66.219710, Calle San Benito #5971, Pukara Grande, D9
-17.446339,-66.186887, Calle Abaroa #5972, 1ro de Mayo, D9
-17.487540,-66.231846, Calle 1ro de Mayo #5973, Tamborada Pukarita, D9
-17.457803,-66.171090, Calle Esperanza #5974, Pukara Grande, D9
-17.431343,-66.188995, Calle Tamborada #5975, 1ro de Mayo, D9
-17.448349,-66.213381, Calle San Benito #5976, Tamborada Pukarita, D9
-17.496417,-66.155369, Calle Abaroa #5977, Pukara Grande, D9
-17.482354,-66.192610, Calle 1ro de Mayo #5978, 1ro de Mayo, D9
-17.449608,-66.174177, Calle Esperanza #5979, Tamborada Pukarita, D9
-17.472918,-66.196535, Calle Tamborada #5980, Pukara Grande, D9
-17.480360,-66.195241, Calle San Benito #5981, 1ro de Mayo, D9
-17.452642,-66.163035, Calle Abaroa #5982, Tamborada Pukarita, D9
-17.415298,-66.200957, Calle 1ro de Mayo #5983, Pukara Grande, D9
-17.492342,-66.164776, Calle Esperanza #5984, 1ro de Mayo, D9
-17.472424,-66.208785, Calle Tamborada #5985, Tamborada Pukarita, D9
-17.453914,-66.164325, Calle San Benito #5986, Pukara Grande, D9
-17.475418,-66.223504, Calle Abaroa #5987, 1ro de Mayo, D9
-17.479221,-66.177281, Calle 1ro de Mayo #5988, Tamborada Pukarita, D9
-17.458000,-66.211811, Calle Esperanza #5989, Pukara Grande, D9
-17.477580,-66.176139, Calle Tamborada #5990, 1ro de Mayo, D9
-17.480154,-66.155133, Calle San Benito #5991, Tamborada Pukarita, D9
-17.455729,-66.177273, Calle Abaroa #5992, Pukara Grande, D9
-17.462272,-66.197816, Calle 1ro de Mayo #5993, 1ro de Mayo, D9
-17.461165,-66.231621, Calle Esperanza #5994, Tamborada Pukarita, D9
-17.482812,-66.160847, Calle Tamborada #5995, Pukara Grande, D9
-17.506577,-66.164440, Calle San Benito #5996, 1ro de Mayo, D9
-17.455196,-66.186405, Calle Abaroa #5997, Tamborada Pukarita, D9
-17.501004,-66.156614, Calle 1ro de Mayo #5998, Pukara Grande, D9
-17.423375,-66.194956, Calle Esperanza #5999, 1ro de Mayo, D9
-17.458861,-66.158425, Calle Tamborada #6000, Tamborada Pukarita, D9
-17.496929,-66.184197, Calle San Benito #6001, Pukara Grande, D9
-17.463156,-66.170945, Calle Abaroa #6002, 1ro de Mayo, D9
-17.409351,-66.195697, Calle 1ro de Mayo #6003, Tamborada Pukarita, D9
-17.454727,-66.223343, Calle Esperanza #6004, Pukara Grande, D9
-17.481916,-66.184769, Calle Tamborada #6005, 1ro de Mayo, D9
-17.435794,-66.184207, Calle San Benito #6006, Tamborada Pukarita, D9
-17.472011,-66.201264, Calle Abaroa #6007, Pukara Grande, D9
-17.455315,-66.170174, Calle 1ro de Mayo #6008, 1ro de Mayo, D9
-17.419138,-66.204928, Calle Esperanza #6009, Tamborada Pukarita, D9
-17.471501,-66.240407, Calle Tamborada #6010, Pukara Grande, D9
-17.500161,-66.179929, Calle San Benito #6011, 1ro de Mayo, D9
-17.464293,-66.221475, Calle Abaroa #6012, Tamborada Pukarita, D9
-17.435365,-66.189671, Calle 1ro de Mayo #6013, Pukara Grande, D9
-17.503873,-66.167408, Calle Esperanza #6014, 1ro de Mayo, D9
-17.481565,-66.218835, Calle Tamborada #6015, Tamborada Pukarita, D9
-17.497153,-66.192840, Calle San Benito #6016, Pukara Grande, D9
-17.477363,-66.248197, Calle Abaroa #6017, 1ro de Mayo, D9
-17.426438,-66.204642, Calle 1ro de Mayo #6018, Tamborada Pukarita, D9
-17.415480,-66.210629, Calle Esperanza #6019, Pukara Grande, D9
-17.477057,-66.163206, Calle Tamborada #6020, 1ro de Mayo, D9
-17.449018,-66.185802, Calle San Benito #6021, Tamborada Pukarita, D9
-17.415840,-66.193066, Calle Abaroa #6022, Pukara Grande, D9
