-17.428250,-66.160547, Calle Libertad #100, Jaihuayco, D5
-17.416625,-66.163263, Calle Ballivián #6438, Lacma, D5
-17.423982,-66.176565, Av. Petrolera #6439, Jaihuayco, D5
-17.418731,-66.166044, Calle Libertad #6440, Alalay Norte, D5
-17.413004,-66.172984, Calle Villarroel #6441, Lacma, D5
-17.417726,-66.165057, Calle Antezana #6442, Jaihuayco, D5
-17.417440,-66.173212, Calle Ballivián #6443, Alalay Norte, D5
-17.419863,-66.162361, Av. Petrolera #6444, Lacma, D5
-17.412815,-66.175993, Calle Libertad #6445, Jaihuayco, D5
-17.410449,-66.170333, Calle Villarroel #6446, Alalay Norte, D5
-17.439790,-66.157459, Calle Antezana #6447, Lacma, D5
-17.432511,-66.154638, Calle Ballivián #6448, Jaihuayco, D5
-17.425478,-66.159514, Av. Petrolera #6449, Alalay Norte, D5
-17.418236,-66.173012, Calle Libertad #6450, Lacma, D5
-17.438995,-66.160092, Calle Villarroel #6451, Jaihuayco, D5
-17.428179,-66.183845, Calle Antezana #6452, Alalay Norte, D5
-17.424979,-66.173305, Calle Ballivián #6453, Lacma, D5
-17.426082,-66.167289, Av. Petrolera #6454, Jaihuayco, D5
-17.426598,-66.165519, Calle Libertad #6455, Alalay Norte, D5
-17.412830,-66.187587, Calle Villarroel #6456, Lacma, D5
-17.435749,-66.150130, Calle Antezana #6457, Jaihuayco, D5
-17.430606,-66.161723, Calle Ballivián #6458, Alalay Norte, D5
-17.439994,-66.145993, Av. Petrolera #6459, Lacma, D5
-17.411066,-66.172016, Calle Libertad #6460, Jaihuayco, D5
-17.427091,-66.172038, Calle Villarroel #6461, Alalay Norte, D5
-17.424316,-66.176970, Calle Antezana #6462, Lacma, D5
-17.423818,-66.172765, Calle Ballivián #6463, Jaihuayco, D5
-17.424632,-66.165163, Av. Petrolera #6464, Alalay Norte, D5
-17.417687,-66.164104, Calle Libertad #6465, Lacma, D5
-17.438989,-66.148720, Calle Villarroel #6466, Jaihuayco, D5
-17.413174,-66.174088, Calle Antezana #6467, Alalay Norte, D5
-17.423128,-66.178092, Calle Ballivián #6468, Lacma, D5
-17.424913,-66.176134, Av. Petrolera #6469, Jaihuayco, D5
-17.422506,-66.174039, Calle Libertad #6470, Alalay Norte, D5
-17.435052,-66.168198, Calle Villarroel #6471, Lacma, D5
-17.417775,-66.156218, Calle Antezana #6472, Jaihuayco, D5
-17.424341,-66.164956, Calle Ballivián #6473, Alalay Norte, D5
-17.439748,-66.154951, Av. Petrolera #6474, Lacma, D5
-17.427323,-66.175113, Calle Libertad #6475, Jaihuayco, D5
-17.414426,-66.163481, Calle Villarroel #6476, Alalay Norte, D5
-17.432217,-66.162180, Calle Antezana #6477, Lacma, D5
-17.426482,-66.171517, Calle Ballivián #6478, Jaihuayco, D5
-17.436830,-66.157163, Av. Petrolera #6479, Alalay Norte, D5
-17.417266,-66.160930, Calle Libertad #6480, Lacma, D5
-17.427678,-66.162935, Calle Villarroel #6481, Jaihuayco, D5
-17.425650,-66.174792, Calle Antezana #6482, Alalay Norte, D5
-17.414287,-66.184138, Calle Ballivián #6483, Lacma, D5
-17.411621,-66.185614, Av. Petrolera #6484, Jaihuayco, D5
-17.431723,-66.162670, Calle Libertad #6485, Alalay Norte, D5
-17.433234,-66.157788, Calle Villarroel #6486, Lacma, D5
-17.427678,-66.168903, Calle Antezana #6487, Jaihuayco, D5
-17.416135,-66.179135, Calle Ballivián #6488, Alalay Norte, D5
-17.415895,-66.174627, Av. Petrolera #6489, Lacma, D5
-17.436110,-66.151604, Calle Libertad #6490, Jaihuayco, D5
-17.415555,-66.181824, Calle Villarroel #6491, Alalay Norte, D5
-17.422317,-66.163778, Calle Antezana #6492, Lacma, D5
-17.438442,-66.154259, Calle Ballivián #6493, Jaihuayco, D5
-17.430151,-66.159302, Av. Petrolera #6494, Alalay Norte, D5
-17.434878,-66.165503, Calle Libertad #6495, Lacma, D5
-17.432335,-66.157593, Calle Villarroel #6496, Jaihuayco, D5
-17.440543,-66.149236, Calle Antezana #6497, Alalay Norte, D5
-17.415447,-66.176331, Calle Ballivián #6498, Lacma, D5
-17.440066,-66.152922, Av. Petrolera #6499, Jaihuayco, D5
-17.433667,-66.150975, Calle Libertad #6500, Alalay Norte, D5
-17.426899,-66.158047, Calle Villarroel #6501, Lacma, D5
-17.411067,-66.186963, Calle Antezana #6502, Jaihuayco, D5
-17.434707,-66.167325, Calle Ballivián #6503, Alalay Norte, D5
-17.424719,-66.163551, Av. Petrolera #6504, Lacma, D5
-17.418000,-66.171657, Calle Libertad #6505, Jaihuayco, D5
-17.421584,-66.170264, Calle Villarroel #6506, Alalay Norte, D5
-17.432542,-66.153129, Calle Antezana #6507, Lacma, D5
-17.436847,-66.165687, Calle Ballivián #6508, Jaihuayco, D5
-17.421616,-66.164249, Av. Petrolera #6509, Alalay Norte, D5
-17.425537,-66.171772, Calle Libertad #6510, Lacma, D5
-17.427198,-66.158860, Calle Villarroel #6511, Jaihuayco, D5
-17.414572,-66.167390, Calle Antezana #6512, Alalay Norte, D5
-17.427848,-66.167544, Calle Ballivián #6513, Lacma, D5
-17.423039,-66.162971, Av. Petrolera #6514, Jaihuayco, D5
-17.415586,-66.168485, Calle Libertad #6515, Alalay Norte, D5
-17.414341,-66.184481, Calle Villarroel #6516, Lacma, D5
-17.434517,-66.165515, Calle Antezana #6517, Jaihuayco, D5
-17.429579,-66.158291, Calle Ballivián #6518, Alalay Norte, D5
-17.415588,-66.185411, Av. Petrolera #6519, Lacma, D5
-17.410794,-66.166577, Calle Libertad #6520, Jaihuayco, D5
-17.411503,-66.183352, Calle Villarroel #6521, Alalay Norte, D5
-17.425638,-66.155884, Calle Antezana #6522, Lacma, D5
-17.427494,-66.164636, Calle Ballivián #6523, Jaihuayco, D5
-17.416867,-66.175355, Av. Petrolera #6524, Alalay Norte, D5
-17.415208,-66.162610, Calle Libertad #6525, Lacma, D5
-17.414116,-66.178218, Calle Villarroel #6526, Jaihuayco, D5
-17.428910,-66.170648, Calle Antezana #6527, Alalay Norte, D5
-17.429276,-66.182012, Calle Ballivián #6528, Lacma, D5
-17.438198,-66.162481, Av. Petrolera #6529, Jaihuayco, D5
-17.429952,-66.165167, Calle Libertad #6530, Alalay Norte, D5
-17.426547,-66.172870, Calle Villarroel #6531, Lacma, D5
-17.433735,-66.162208, Calle Antezana #6532, Jaihuayco, D5
-17.425938,-66.180899, Calle Ballivián #6533, Alalay Norte, D5
-17.412097,-66.183086, Av. Petrolera #6534, Lacma, D5
-17.426999,-66.181894, Calle Libertad #6535, Jaihuayco, D5
-17.414873,-66.167970, Calle Villarroel #6536, Alalay Norte, D5
-17.418371,-66.157920, Calle Antezana #6537, Lacma, D5
-17.408319,-66.171144, Calle Ballivián #6538, Jaihuayco, D5
-17.418687,-66.157533, Av. Petrolera #6539, Alalay Norte, D5
-17.435152,-66.151727, Calle Libertad #6540, Lacma, D5
-17.415891,-66.156593, Calle Villarroel #6541, Jaihuayco, D5
-17.413880,-66.175975, Calle Antezana #6542, Alalay Norte, D5
-17.428009,-66.161121, Calle Ballivián #6543, Lacma, D5
-17.433557,-66.161885, Av. Petrolera #6544, Jaihuayco, D5
-17.422011,-66.175771, Calle Libertad #6545, Alalay Norte, D5
-17.411939,-66.187923, Calle Villarroel #6546, Lacma, D5
-17.410733,-66.168044, Calle Antezana #6547, Jaihuayco, D5
-17.415119,-66.161489, Calle Ballivián #6548, Alalay Norte, D5
-17.421664,-66.176218, Av. Petrolera #6549, Lacma, D5
-17.431646,-66.159765, Calle Libertad #6550, Jaihuayco, D5
-17.430993,-66.154550, Calle Villarroel #6551, Alalay Norte, D5
-17.436702,-66.165761, Calle Antezana #6552, Lacma, D5
-17.430350,-66.159148, Calle Ballivián #6553, Jaihuayco, D5
-17.419525,-66.168251, Av. Petrolera #6554, Alalay Norte, D5
-17.440644,-66.155802, Calle Libertad #6555, Lacma, D5
-17.413424,-66.182582, Calle Villarroel #6556, Jaihuayco, D5
-17.426302,-66.156823, Calle Antezana #6557, Alalay Norte, D5
-17.436413,-66.169230, Calle Ballivián #6558, Lacma, D5
-17.427670,-66.173578, Av. Petrolera #6559, Jaihuayco, D5
-17.416284,-66.179643, Calle Libertad #6560, Alalay Norte, D5
-17.422481,-66.164829, Calle Villarroel #6561, Lacma, D5
-17.416411,-66.157315, Calle Antezana #6562, Jaihuayco, D5
-17.438439,-66.149031, Calle Ballivián #6563, Alalay Norte, D5
-17.421614,-66.170979, Av. Petrolera #6564, Lacma, D5
-17.414292,-66.163252, Calle Libertad #6565, Jaihuayco, D5
-17.412386,-66.186671, Calle Villarroel #6566, Alalay Norte, D5
-17.420922,-66.159076, Calle Antezana #6567, Lacma, D5
-17.409940,-66.190373, Calle Ballivián #6568, Jaihuayco, D5
-17.440969,-66.156756, Av. Petrolera #6569, Alalay Norte, D5
-17.425921,-66.167154, Calle Libertad #6570, Lacma, D5
-17.411745,-66.190134, Calle Villarroel #6571, Jaihuayco, D5
-17.437566,-66.150584, Calle Antezana #6572, Alalay Norte, D5
-17.417408,-66.166826, Calle Ballivián #6573, Lacma, D5
-17.428058,-66.154831, Av. Petrolera #6574, Jaihuayco, D5
-17.414339,-66.171340, Calle Libertad #6575, Alalay Norte, D5
-17.431222,-66.151988, Calle Villarroel #6576, Lacma, D5
-17.431278,-66.156735, Calle Antezana #6577, Jaihuayco, D5
-17.437916,-66.147157, Calle Ballivián #6578, Alalay Norte, D5
-17.422235,-66.158373, Av. Petrolera #6579, Lacma, D5
-17.414084,-66.181273, Calle Libertad #6580, Jaihuayco, D5
-17.427710,-66.181012, Calle Villarroel #6581, Alalay Norte, D5
-17.422378,-66.168793, Calle Antezana #6582, Lacma, D5
-17.430746,-66.153148, Calle Ballivián #6583, Jaihuayco, D5
-17.433885,-66.161794, Av. Petrolera #6584, Alalay Norte, D5
-17.425359,-66.177638, Calle Libertad #6585, Lacma, D5
-17.424001,-66.168233, Calle Villarroel #6586, Jaihuayco, D5
-17.428041,-66.163289, Calle Antezana #6587, Alalay Norte, D5
-17.408444,-66.188733, Calle Ballivián #6588, Lacma, D5
-17.427951,-66.170640, Av. Petrolera #6589, Jaihuayco, D5
-17.434843,-66.164919, Calle Libertad #6590, Alalay Norte, D5
-17.412113,-66.171602, Calle Villarroel #6591, Lacma, D5
-17.431304,-66.154778, Calle Antezana #6592, Jaihuayco, D5
-17.416214,-66.175749, Calle Ballivián #6593, Alalay Norte, D5
-17.423295,-66.156981, Av. Petrolera #6594, Lacma, D5
-17.413272,-66.162485, Calle Libertad #6595, Jaihuayco, D5
-17.419401,-66.171318, Calle Villarroel #6596, Alalay Norte, D5
-17.430270,-66.157308, Calle Antezana #6597, Lacma, D5
-17.440986,-66.149233, Calle Ballivián #6598, Jaihuayco, D5
-17.421068,-66.175196, Av. Petrolera #6599, Alalay Norte, D5
-17.412720,-66.166378, Calle Libertad #6600, Lacma, D5
-17.428582,-66.184251, Calle Villarroel #6601, Jaihuayco, D5
-17.438550,-66.147795, Calle Antezana #6602, Alalay Norte, D5
-17.440978,-66.156551, Calle Ballivián #6603, Lacma, D5
-17.414644,-66.184853, Av. Petrolera #6604, Jaihuayco, D5
-17.423000,-66.157373, Calle Libertad #6605, Alalay Norte, D5
-17.435172,-66.157329, Calle Villarroel #6606, Lacma, D5
-17.420366,-66.180875, Calle Antezana #6607, Jaihuayco, D5
-17.430605,-66.171507, Calle Ballivián #6608, Alalay Norte, D5
-17.416918,-66.165955, Av. Petrolera #6609, Lacma, D5
-17.418703,-66.159995, Calle Libertad #6610, Jaihuayco, D5
-17.409517,-66.189820, Calle Villarroel #6611, Alalay Norte, D5
-17.440093,-66.156294, Calle Antezana #6612, Lacma, D5
-17.437395,-66.164549, Calle Ballivián #6613, Jaihuayco, D5
-17.423292,-66.166663, Av. Petrolera #6614, Alalay Norte, D5
-17.436098,-66.169493, Calle Libertad #6615, Lacma, D5
-17.439257,-66.159542, Calle Villarroel #6616, Jaihuayco, D5
-17.413720,-66.176690, Calle Antezana #6617, Alalay Norte, D5
-17.419810,-66.180314, Calle Ballivián #6618, Lacma, D5
-17.412814,-66.188902, Av. Petrolera #6619, Jaihuayco, D5
-17.422095,-66.172756, Calle Libertad #6620, Alalay Norte, D5
-17.431944,-66.165864, Calle Villarroel #6621, Lacma, D5
-17.422746,-66.165760, Calle Antezana #6622, Jaihuayco, D5
-17.429547,-66.181640, Calle Ballivián #6623, Alalay Norte, D5
-17.419316,-66.174183, Av. Petrolera #6624, Lacma, D5
-17.423076,-66.157853, Calle Libertad #6625, Jaihuayco, D5
-17.412698,-66.175820, Calle Villarroel #6626, Alalay Norte, D5
-17.421507,-66.165011, Calle Antezana #6627, Lacma, D5
-17.418661,-66.162091, Calle Ballivián #6628, Jaihuayco, D5
-17.414436,-66.184379, Av. Petrolera #6629, Alalay Norte, D5
-17.426195,-66.174315, Calle Libertad #6630, Lacma, D5
-17.414086,-66.164386, Calle Villarroel #6631, Jaihuayco, D5
-17.422323,-66.168902, Calle Antezana #6632, Alalay Norte, D5
-17.408364,-66.171039, Calle Ballivián #6633, Lacma, D5
-17.410332,-66.170636, Av. Petrolera #6634, Jaihuayco, D5
-17.435258,-66.167778, Calle Libertad #6635, Alalay Norte, D5
-17.438473,-66.163944, Calle Villarroel #6636, Lacma, D5
-17.416559,-66.159414, Calle Antezana #6637, Jaihuayco, D5
-17.420594,-66.169000, Calle Ballivián #6638, Alalay Norte, D5
-17.414639,-66.159429, Av. Petrolera #6639, Lacma, D5
-17.415294,-66.182027, Calle Libertad #6640, Jaihuayco, D5
-17.418765,-66.173930, Calle Villarroel #6641, Alalay Norte, D5
-17.417434,-66.182702, Calle Antezana #6642, Lacma, D5
-17.414282,-66.162604, Calle Ballivián #6643, Jaihuayco, D5
-17.425471,-66.158980, Av. Petrolera #6644, Alalay Norte, D5
-17.437423,-66.160839, Calle Libertad #6645, Lacma, D5
-17.440051,-66.159497, Calle Villarroel #6646, Jaihuayco, D5
-17.417740,-66.167503, Calle Antezana #6647, Alalay Norte, D5
-17.433831,-66.149907, Calle Ballivián #6648, Lacma, D5
-17.425734,-66.178328, Av. Petrolera #6649, Jaihuayco, D5
-17.421537,-66.163192, Calle Libertad #6650, Alalay Norte, D5
-17.423997,-66.155183, Calle Villarroel #6651, Lacma, D5
-17.418992,-66.172841, Calle Antezana #6652, Jaihuayco, D5
-17.434009,-66.170686, Calle Ballivián #6653, Alalay Norte, D5
-17.412927,-66.186668, Av. Petrolera #6654, Lacma, D5
-17.437848,-66.161557, Calle Libertad #6655, Jaihuayco, D5
-17.425480,-66.172121, Calle Villarroel #6656, Alalay Norte, D5
-17.439863,-66.158159, Calle Antezana #6657, Lacma, D5
-17.434926,-66.166170, Calle Ballivián #6658, Jaihuayco, D5
-17.414939,-66.183077, Av. Petrolera #6659, Alalay Norte, D5
-17.430839,-66.164980, Calle Libertad #6660, Lacma, D5
-17.422808,-66.162027, Calle Villarroel #6661, Jaihuayco, D5
-17.421173,-66.158740, Calle Antezana #6662, Alalay Norte, D5
-17.415706,-66.161925, Calle Ballivián #6663, Lacma, D5
-17.422593,-66.176683, Av. Petrolera #6664, Jaihuayco, D5
-17.426868,-66.169089, Calle Libertad #6665, Alalay Norte, D5
-17.421955,-66.156611, Calle Villarroel #6666, Lacma, D5
-17.429692,-66.159558, Calle Antezana #6667, Jaihuayco, D5
-17.414991,-66.157218, Calle Ballivián #6668, Alalay Norte, D5
-17.422400,-66.175280, Av. Petrolera #6669, Lacma, D5
-17.429273,-66.159845, Calle Libertad #6670, Jaihuayco, D5
-17.424125,-66.166678, Calle Villarroel #6671, Alalay Norte, D5
-17.423440,-66.175067, Calle Antezana #6672, Lacma, D5
-17.425841,-66.167412, Calle Ballivián #6673, Jaihuayco, D5
-17.434789,-66.155621, Av. Petrolera #6674, Alalay Norte, D5
-17.425884,-66.174494, Calle Libertad #6675, Lacma, D5
-17.418020,-66.181403, Calle Villarroel #6676, Jaihuayco, D5
-17.417489,-66.178426, Calle Antezana #6677, Alalay Norte, D5
-17.429608,-66.169502, Calle Ballivián #6678, Lacma, D5
-17.432823,-66.155411, Av. Petrolera #6679, Jaihuayco, D5
-17.411272,-66.168743, Calle Libertad #6680, Alalay Norte, D5
-17.433839,-66.159957, Calle Villarroel #6681, Lacma, D5
-17.408718,-66.171472, Calle Antezana #6682, Jaihuayco, D5
-17.439854,-66.160516, Calle Ballivián #6683, Alalay Norte, D5
-17.432832,-66.158513, Av. Petrolera #6684, Lacma, D5
-17.436973,-66.159813, Calle Libertad #6685, Jaihuayco, D5
-17.437598,-66.151154, Calle Villarroel #6686, Alalay Norte, D5
-17.410739,-66.184284, Calle Antezana #6687, Lacma, D5
-17.436709,-66.163648, Calle Ballivián #6688, Jaihuayco, D5
-17.426726,-66.155639, Av. Petrolera #6689, Alalay Norte, D5
-17.424265,-66.169025, Calle Libertad #6690, Lacma, D5
-17.417843,-66.167018, Calle Villarroel #6691, Jaihuayco, D5
-17.423481,-66.161444, Calle Antezana #6692, Alalay Norte, D5
-17.425991,-66.158757, Calle Ballivián #6693, Lacma, D5
-17.426983,-66.180648, Av. Petrolera #6694, Jaihuayco, D5
-17.410131,-66.171446, Calle Libertad #6695, Alalay Norte, D5
-17.440206,-66.151583, Calle Villarroel #6696, Lacma, D5
-17.413479,-66.181129, Calle Antezana #6697, Jaihuayco, D5
-17.426884,-66.177211, Calle Ballivián #6698, Alalay Norte, D5
-17.431209,-66.156279, Av. Petrolera #6699, Lacma, D5
-17.437094,-66.165476, Calle Libertad #6700, Jaihuayco, D5
-17.414294,-66.172189, Calle Villarroel #6701, Alalay Norte, D5
-17.416068,-66.160266, Calle Antezana #6702, Lacma, D5
-17.417435,-66.158087, Calle Ballivián #6703, Jaihuayco, D5
-17.422006,-66.166641, Av. Petrolera #6704, Alalay Norte, D5
-17.430174,-66.182645, Calle Libertad #6705, Lacma, D5
-17.432406,-66.165138, Calle Villarroel #6706, Jaihuayco, D5
-17.438755,-66.161482, Calle Antezana #6707, Alalay Norte, D5
-17.414598,-66.175518, Calle Ballivián #6708, Lacma, D5
-17.422576,-66.159579, Av. Petrolera #6709, Jaihuayco, D5
-17.425981,-66.180569, Calle Libertad #6710, Alalay Norte, D5
-17.421527,-66.159104, Calle Villarroel #6711, Lacma, D5
-17.410530,-66.171428, Calle Antezana #6712, Jaihuayco, D5
-17.417710,-66.166027, Calle Ballivián #6713, Alalay Norte, D5
-17.414295,-66.187794, Av. Petrolera #6714, Lacma, D5
-17.414453,-66.159417, Calle Libertad #6715, Jaihuayco, D5
-17.432869,-66.152322, Calle Villarroel #6716, Alalay Norte, D5
-17.412035,-66.184420, Calle Antezana #6717, Lacma, D5
-17.417663,-66.165880, Calle Ballivián #6718, Jaihuayco, D5
-17.434598,-66.154881, Av. Petrolera #6719, Alalay Norte, D5
-17.417318,-66.183409, Calle Libertad #6720, Lacma, D5
-17.410097,-66.192297, Calle Villarroel #6721, Jaihuayco, D5
-17.412376,-66.173639, Calle Antezana #6722, Alalay Norte, D5
-17.423955,-66.169920, Calle Ballivián #6723, Lacma, D5
-17.420779,-66.174246, Av. Petrolera #6724, Jaihuayco, D5
-17.426443,-66.159118, Calle Libertad #6725, Alalay Norte, D5
-17.417841,-66.167567, Calle Villarroel #6726, Lacma, D5
-17.424872,-66.180378, Calle Antezana #6727, Jaihuayco, D5
-17.418086,-66.181408, Calle Ballivián #6728, Alalay Norte, D5
-17.432792,-66.158087, Av. Petrolera #6729, Lacma, D5
-17.421881,-66.176968, Calle Libertad #6730, Jaihuayco, D5
-17.415971,-66.175715, Calle Villarroel #6731, Alalay Norte, D5
-17.417767,-66.170952, Calle Antezana #6732, Lacma, D5
-17.412864,-66.178944, Calle Ballivián #6733, Jaihuayco, D5
-17.412472,-66.180425, Av. Petrolera #6734, Alalay Norte, D5
-17.411159,-66.167619, Calle Libertad #6735, Lacma, D5
-17.415045,-66.174051, Calle Villarroel #6736, Jaihuayco, D5
-17.429913,-66.166949, Calle Antezana #6737, Alalay Norte, D5
-17.413870,-66.183665, Calle Ballivián #6738, Lacma, D5
-17.426416,-66.169078, Av. Petrolera #6739, Jaihuayco, D5
-17.426273,-66.154995, Calle Libertad #6740, Alalay Norte, D5
-17.430486,-66.166249, Calle Villarroel #6741, Lacma, D5
-17.424207,-66.170836, Calle Antezana #6742, Jaihuayco, D5
-17.416843,-66.180469, Calle Ballivián #6743, Alalay Norte, D5
-17.411287,-66.173438, Av. Petrolera #6744, Lacma, D5
-17.413121,-66.183113, Calle Libertad #6745, Jaihuayco, D5
-17.432841,-66.160960, Calle Villarroel #6746, Alalay Norte, D5
-17.411850,-66.173406, Calle Antezana #6747, Lacma, D5
-17.435037,-66.162721, Calle Ballivián #6748, Jaihuayco, D5
-17.425412,-66.155234, Av. Petrolera #6749, Alalay Norte, D5
-17.438249,-66.152461, Calle Libertad #6750, Lacma, D5
-17.424416,-66.180093, Calle Villarroel #6751, Jaihuayco, D5
-17.434539,-66.155723, Calle Antezana #6752, Alalay Norte, D5
-17.415333,-66.184565, Calle Ballivián #6753, Lacma, D5
-17.423171,-66.173424, Av. Petrolera #6754, Jaihuayco, D5
-17.420074,-66.156384, Calle Libertad #6755, Alalay Norte, D5
-17.415841,-66.162337, Calle Villarroel #6756, Lacma, D5
-17.432946,-66.164294, Calle Antezana #6757, Jaihuayco, D5
-17.417268,-66.170912, Calle Ballivián #6758, Alalay Norte, D5
-17.428022,-66.169668, Av. Petrolera #6759, Lacma, D5
-17.439052,-66.154358, Calle Libertad #6760, Jaihuayco, D5
-17.418139,-66.168975, Calle Villarroel #6761, Alalay Norte, D5
-17.435282,-66.165901, Calle Antezana #6762, Lacma, D5
-17.435915,-66.160294, Calle Ballivián #6763, Jaihuayco, D5
-17.418614,-66.175398, Av. Petrolera #6764, Alalay Norte, D5
-17.438427,-66.159817, Calle Libertad #6765, Lacma, D5
-17.433346,-66.165337, Calle Villarroel #6766, Jaihuayco, D5
-17.422303,-66.157911, Calle Antezana #6767, Alalay Norte, D5
-17.414645,-66.162521, Calle Ballivián #6768, Lacma, D5
-17.418414,-66.168272, Av. Petrolera #6769, Jaihuayco, D5
-17.427155,-66.174417, Calle Libertad #6770, Alalay Norte, D5
-17.421418,-66.165086, Calle Villarroel #6771, Lacma, D5
-17.420202,-66.164289, Calle Antezana #6772, Jaihuayco, D5
-17.412724,-66.161265, Calle Ballivián #6773, Alalay Norte, D5
-17.412267,-66.183881, Av. Petrolera #6774, Lacma, D5
-17.413352,-66.178985, Calle Libertad #6775, Jaihuayco, D5
-17.434879,-66.150303, Calle Villarroel #6776, Alalay Norte, D5
-17.439132,-66.151671, Calle Antezana #6777, Lacma, D5
-17.433508,-66.156831, Calle Ballivián #6778, Jaihuayco, D5
-17.434336,-66.165596, Av. Petrolera #6779, Alalay Norte, D5
-17.416729,-66.160371, Calle Libertad #6780, Lacma, D5
-17.440948,-66.153865, Calle Villarroel #6781, Jaihuayco, D5
-17.411184,-66.168375, Calle Antezana #6782, Alalay Norte, D5
